loading data...Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
  51  0.62447 0.00000  0.61508 0.06260
  52  0.62536 0.00000  0.61524 0.06261
  53  0.62285 0.00000  0.61525 0.06262
  54  0.62175 0.00000  0.61522 0.06262
  55  0.63344 0.00000  0.61554 0.06263
  56  0.62529 0.00000  0.61560 0.06263
  57  0.62081 0.00000  0.61558 0.06264
  58  0.61943 0.00000  0.61529 0.06264
  59  0.62512 0.00000  0.61533 0.06265
  60  0.61984 0.00000  0.61526 0.06265
  61  0.62270 0.00000  0.61552 0.06265
  62  0.62536 0.00000  0.61556 0.06265
  63  0.62240 0.00000  0.61555 0.06266
  64  0.61979 0.00000  0.61544 0.06266
  65  0.62711 0.00000  0.61566 0.06266
  66  0.61836 0.00000  0.61551 0.06267
  67  0.62696 0.00000  0.61575 0.06267
  68  0.62899 0.00000  0.61607 0.06267
  69  0.62635 0.00000  0.61585 0.06267
  70  0.62272 0.00000  0.61578 0.06267
  71  0.62383 0.00000  0.61586 0.06267
  72  0.62713 0.00000  0.61585 0.06268
  73  0.62956 0.00000  0.61585 0.06268
  74  0.62165 0.00000  0.61587 0.06268
  75  0.61969 0.00000  0.61567 0.06268
  76  0.62218 0.00000  0.61572 0.06269
  77  0.62402 0.00000  0.61588 0.06269
  78  0.62247 0.00000  0.61589 0.06269
  79  0.62543 0.00000  0.61607 0.06269
  80  0.62709 0.00000  0.61614 0.06269
  81  0.62720 0.00000  0.61623 0.06269
  82  0.62360 0.00000  0.61618 0.06269
  83  0.62053 0.00000  0.61599 0.06269
  84  0.62811 0.00000  0.61625 0.06269
  85  0.62412 0.00000  0.61621 0.06269
  86  0.62548 0.00000  0.61630 0.06269
  87  0.62842 0.00000  0.61636 0.06269
  88  0.62649 0.00000  0.61642 0.06269
  89  0.62131 0.00000  0.61624 0.06269
  90  0.62483 0.00000  0.61624 0.06268
  91  0.62500 0.00000  0.61637 0.06267
  92  0.62217 0.00000  0.61629 0.06267
  93  0.62902 0.00000  0.61647 0.06267
  94  0.62230 0.00000  0.61644 0.06267
  95  0.62362 0.00000  0.61653 0.06266
  96  0.61732 0.00000  0.61629 0.06267
  97  0.62926 0.00000  0.61660 0.06266
  98  0.62207 0.00000  0.61634 0.06267
  99  0.62269 0.00000  0.61630 0.06267
 100  0.62991 0.00000  0.61660 0.06266
 101  0.62402 0.00000  0.61640 0.06266
 102  0.62517 0.00000  0.61652 0.06266
 103  0.61684 0.00000  0.61623 0.06266
 104  0.62835 0.00000  0.61660 0.06266
 105  0.62121 0.00000  0.61649 0.06266
 106  0.62629 0.00000  0.61660 0.06266
 107  0.62018 0.00000  0.61642 0.06266
 108  0.62892 0.00000  0.61667 0.06266
 109  0.62988 0.00000  0.61681 0.06266
 110  0.62714 0.00000  0.61677 0.06266
 111  0.62377 0.00000  0.61670 0.06266
 112  0.62255 0.00000  0.61667 0.06265
 113  0.61945 0.00000  0.61659 0.06265
 114  0.62728 0.00000  0.61674 0.06265
 115  0.62710 0.00000  0.61685 0.06265
 116  0.62475 0.00000  0.61683 0.06265
 117  0.62300 0.00000  0.61673 0.06264
 118  0.61681 0.00000  0.61649 0.06264
 119  0.63034 0.00000  0.61682 0.06264
 120  0.62263 0.00000  0.61673 0.06263
 121  0.62344 0.00000  0.61669 0.06263
 122  0.62884 0.00000  0.61694 0.06263
 123  0.62192 0.00000  0.61672 0.06263
 124  0.61896 0.00000  0.61669 0.06263
 125  0.62336 0.00000  0.61656 0.06263
 126  0.62924 0.00000  0.61691 0.06262
 127  0.62969 0.00000  0.61703 0.06262
 128  0.62637 0.00000  0.61704 0.06262
 129  0.62375 0.00000  0.61682 0.06262
 130  0.62306 0.00000  0.61670 0.06262
 131  0.62396 0.00000  0.61691 0.06261
 132  0.62359 0.00000  0.61694 0.06261
 133  0.62351 0.00000  0.61690 0.06261
 134  0.62181 0.00000  0.61671 0.06261
 135  0.62278 0.00000  0.61671 0.06261
 136  0.62332 0.00000  0.61672 0.06261
 137  0.62257 0.00000  0.61677 0.06260
 138  0.62743 0.00000  0.61710 0.06260
 139  0.63027 0.00000  0.61715 0.06260
 140  0.62489 0.00000  0.61700 0.06260
 141  0.62861 0.00000  0.61733 0.06259
 142  0.62684 0.00000  0.61713 0.06259
 143  0.62979 0.00000  0.61726 0.06259
 144  0.62999 0.00000  0.61715 0.06258
 145  0.62237 0.00000  0.61703 0.06258
 146  0.62362 0.00000  0.61702 0.06258
 147  0.62344 0.00000  0.61697 0.06257
 148  0.62557 0.00000  0.61688 0.06257
 149  0.62912 0.00000  0.61711 0.06257
 150  0.62537 0.00000  0.61693 0.06257
 151  0.61958 0.00000  0.61686 0.06257
 152  0.62904 0.00000  0.61711 0.06257
 153  0.62752 0.00000  0.61712 0.06257
 154  0.62107 0.00000  0.61688 0.06256
 155  0.62614 0.00000  0.61701 0.06256
 156  0.62186 0.00000  0.61699 0.06256
 157  0.62235 0.00000  0.61696 0.06256
 158  0.63097 0.00000  0.61713 0.06256
 159  0.62134 0.00000  0.61699 0.06256
 160  0.62342 0.00000  0.61711 0.06256
 161  0.62317 0.00000  0.61694 0.06256
 162  0.61993 0.00000  0.61681 0.06255
 163  0.62480 0.00000  0.61683 0.06255
 164  0.62267 0.00000  0.61680 0.06255
 165  0.62758 0.00000  0.61706 0.06255
 166  0.62524 0.00000  0.61702 0.06255
 167  0.62873 0.00000  0.61717 0.06254
 168  0.62467 0.00000  0.61709 0.06254
 169  0.62438 0.00000  0.61687 0.06255
 170  0.62005 0.00000  0.61675 0.06255
 171  0.62470 0.00000  0.61696 0.06254
 172  0.62737 0.00000  0.61716 0.06254
 173  0.62551 0.00000  0.61712 0.06253
 174  0.63202 0.00000  0.61728 0.06253
 175  0.62656 0.00000  0.61715 0.06253
 176  0.62723 0.00000  0.61713 0.06253
 177  0.62684 0.00000  0.61715 0.06253
 178  0.62947 0.00000  0.61730 0.06252
 179  0.62217 0.00000  0.61709 0.06252
 180  0.62571 0.00000  0.61701 0.06252
 181  0.62224 0.00000  0.61684 0.06252
 182  0.63317 0.00000  0.61713 0.06252
 183  0.62429 0.00000  0.61706 0.06252
 184  0.62574 0.00000  0.61718 0.06252
 185  0.62893 0.00000  0.61723 0.06252
 186  0.62303 0.00000  0.61702 0.06252
 187  0.62670 0.00000  0.61697 0.06252
 188  0.62717 0.00000  0.61709 0.06252
 189  0.62412 0.00000  0.61699 0.06252
 190  0.62220 0.00000  0.61693 0.06252
 191  0.62964 0.00000  0.61715 0.06251
 192  0.62688 0.00000  0.61728 0.06251
 193  0.63100 0.00000  0.61730 0.06251
 194  0.62617 0.00000  0.61724 0.06251
 195  0.62402 0.00000  0.61713 0.06251
 196  0.62210 0.00000  0.61703 0.06250
 197  0.62098 0.00000  0.61694 0.06250
 198  0.62464 0.00000  0.61694 0.06250
 199  0.62732 0.00000  0.61704 0.06250
 200  0.62742 0.00000  0.61721 0.06249
 201  0.62022 0.00000  0.61693 0.06249
 202  0.62715 0.00000  0.61712 0.06249
 203  0.62597 0.00000  0.61726 0.06249
 204  0.63228 0.00000  0.61723 0.06249
 205  0.62904 0.00000  0.61736 0.06249
 206  0.62495 0.00000  0.61726 0.06249
 207  0.62592 0.00000  0.61719 0.06249
 208  0.62304 0.00000  0.61700 0.06249
 209  0.62389 0.00000  0.61695 0.06248
 210  0.62660 0.00000  0.61692 0.06248
 211  0.62640 0.00000  0.61713 0.06248
 212  0.62652 0.00000  0.61719 0.06248
 213  0.62590 0.00000  0.61726 0.06248
 214  0.62717 0.00000  0.61731 0.06249
 215  0.62720 0.00000  0.61710 0.06249
 216  0.63114 0.00000  0.61732 0.06248
 217  0.62512 0.00000  0.61711 0.06248
 218  0.62069 0.00000  0.61701 0.06249
 219  0.62278 0.00000  0.61702 0.06248
 220  0.62693 0.00000  0.61702 0.06248
 221  0.62992 0.00000  0.61725 0.06248
 222  0.63201 0.00000  0.61739 0.06248
 223  0.62836 0.00000  0.61745 0.06247
 224  0.62024 0.00000  0.61704 0.06248
 225  0.62623 0.00000  0.61726 0.06247
 226  0.62732 0.00000  0.61728 0.06247
 227  0.62126 0.00000  0.61720 0.06247
 228  0.62978 0.00000  0.61751 0.06247
 229  0.62700 0.00000  0.61733 0.06247
 230  0.63485 0.00000  0.61756 0.06247
 231  0.62163 0.00000  0.61726 0.06247
 232  0.62598 0.00000  0.61720 0.06247
 233  0.62943 0.00000  0.61734 0.06247
 234  0.62468 0.00000  0.61713 0.06247
 235  0.62961 0.00000  0.61729 0.06247
 236  0.62487 0.00000  0.61718 0.06247
 237  0.62512 0.00000  0.61721 0.06247
 238  0.62256 0.00000  0.61706 0.06247
 239  0.62587 0.00000  0.61708 0.06247
 240  0.62966 0.00000  0.61728 0.06247
 241  0.63368 0.00000  0.61749 0.06247
 242  0.62620 0.00000  0.61730 0.06247
 243  0.62944 0.00000  0.61738 0.06247
 244  0.62744 0.00000  0.61739 0.06247
 245  0.62209 0.00000  0.61712 0.06247
 246  0.61842 0.00000  0.61686 0.06247
 247  0.62348 0.00000  0.61696 0.06247
 248  0.62560 0.00000  0.61712 0.06247
 249  0.62160 0.00000  0.61698 0.06247
 250  0.62570 0.00000  0.61678 0.06247
 251  0.62685 0.00000  0.61704 0.06247
 252  0.62772 0.00000  0.61736 0.06246
 253  0.62571 0.00000  0.61739 0.06246
 254  0.62410 0.00000  0.61735 0.06246
 255  0.62937 0.00000  0.61741 0.06246
 256  0.61943 0.00000  0.61705 0.06246
 257  0.62749 0.00000  0.61721 0.06246
 258  0.62132 0.00000  0.61706 0.06246
 259  0.62137 0.00000  0.61691 0.06246
 260  0.61982 0.00000  0.61683 0.06246
 261  0.62336 0.00000  0.61693 0.06246
 262  0.62691 0.00000  0.61716 0.06246
 263  0.62814 0.00000  0.61729 0.06246
 264  0.62839 0.00000  0.61723 0.06246
 265  0.62563 0.00000  0.61721 0.06246
 266  0.62915 0.00000  0.61734 0.06246
 267  0.62799 0.00000  0.61729 0.06246
 268  0.62645 0.00000  0.61732 0.06246
 269  0.62598 0.00000  0.61726 0.06246
 270  0.62955 0.00000  0.61730 0.06246
 271  0.62030 0.00000  0.61705 0.06246
 272  0.62479 0.00000  0.61700 0.06247
 273  0.63101 0.00000  0.61723 0.06246
 274  0.62825 0.00000  0.61738 0.06247
 275  0.62594 0.00000  0.61742 0.06246
 276  0.62906 0.00000  0.61748 0.06246
 277  0.62571 0.00000  0.61730 0.06246
 278  0.62237 0.00000  0.61724 0.06246
 279  0.62552 0.00000  0.61734 0.06246
 280  0.62741 0.00000  0.61734 0.06246
 281  0.62447 0.00000  0.61739 0.06246
 282  0.62989 0.00000  0.61754 0.06246
 283  0.62292 0.00000  0.61726 0.06246
 284  0.62706 0.00000  0.61738 0.06246
 285  0.62772 0.00000  0.61748 0.06246
 286  0.62052 0.00000  0.61716 0.06246
 287  0.62820 0.00000  0.61713 0.06246
 288  0.62336 0.00000  0.61708 0.06246
 289  0.62411 0.00000  0.61709 0.06246
 290  0.62978 0.00000  0.61729 0.06246
 291  0.62226 0.00000  0.61705 0.06246
 292  0.62320 0.00000  0.61714 0.06246
 293  0.62877 0.00000  0.61720 0.06246
 294  0.62898 0.00000  0.61740 0.06246
 295  0.61988 0.00000  0.61716 0.06246
 296  0.62108 0.00000  0.61713 0.06247
 297  0.62623 0.00000  0.61734 0.06246
 298  0.62566 0.00000  0.61722 0.06246
 299  0.62574 0.00000  0.61731 0.06246
 300  0.62251 0.00000  0.61715 0.06246
 301  0.63051 0.00000  0.61744 0.06246
 302  0.62624 0.00000  0.61734 0.06246
 303  0.62917 0.00000  0.61729 0.06246
 304  0.62646 0.00000  0.61729 0.06246
 305  0.62217 0.00000  0.61708 0.06246
 306  0.62863 0.00000  0.61719 0.06246
 307  0.62852 0.00000  0.61720 0.06246
 308  0.62639 0.00000  0.61745 0.06246
 309  0.62440 0.00000  0.61729 0.06246
 310  0.63145 0.00000  0.61749 0.06245
 311  0.62209 0.00000  0.61713 0.06246
 312  0.62867 0.00000  0.61719 0.06246
 313  0.62417 0.00000  0.61720 0.06246
 314  0.62770 0.00000  0.61729 0.06246
 315  0.63207 0.00000  0.61751 0.06246
 316  0.63077 0.00000  0.61754 0.06245
 317  0.62646 0.00000  0.61742 0.06245
 318  0.61961 0.00000  0.61704 0.06246
 319  0.62954 0.00000  0.61730 0.06246
 320  0.62351 0.00000  0.61720 0.06246
 321  0.62433 0.00000  0.61730 0.06246
 322  0.62779 0.00000  0.61737 0.06245
 323  0.62859 0.00000  0.61742 0.06245
 324  0.62358 0.00000  0.61724 0.06245
 325  0.62594 0.00000  0.61712 0.06246
 326  0.62842 0.00000  0.61730 0.06246
 327  0.62946 0.00000  0.61740 0.06245
 328  0.62821 0.00000  0.61749 0.06245
 329  0.63418 0.00000  0.61772 0.06245
 330  0.62991 0.00000  0.61762 0.06245
 331  0.62926 0.00000  0.61766 0.06245
 332  0.62363 0.00000  0.61741 0.06246
 333  0.62457 0.00000  0.61733 0.06246
 334  0.62197 0.00000  0.61724 0.06246
 335  0.62806 0.00000  0.61740 0.06246
 336  0.62664 0.00000  0.61730 0.06246
 337  0.63042 0.00000  0.61745 0.06246
 338  0.62221 0.00000  0.61713 0.06246
 339  0.62632 0.00000  0.61730 0.06246
 340  0.62690 0.00000  0.61735 0.06245
 341  0.62595 0.00000  0.61741 0.06245
 342  0.62616 0.00000  0.61748 0.06245
 343  0.62676 0.00000  0.61749 0.06246
 344  0.62784 0.00000  0.61756 0.06246
 345  0.63225 0.00000  0.61743 0.06246
 346  0.62386 0.00000  0.61737 0.06246
 347  0.61933 0.00000  0.61714 0.06246
 348  0.62283 0.00000  0.61714 0.06246
 349  0.63060 0.00000  0.61748 0.06245
 350  0.62262 0.00000  0.61728 0.06245
 351  0.62562 0.00000  0.61725 0.06246
 352  0.62868 0.00000  0.61734 0.06246
 353  0.62357 0.00000  0.61733 0.06246
 354  0.62625 0.00000  0.61732 0.06246
 355  0.62504 0.00000  0.61730 0.06246
 356  0.62066 0.00000  0.61714 0.06246
 357  0.62466 0.00000  0.61705 0.06246
 358  0.62106 0.00000  0.61693 0.06246
 359  0.62840 0.00000  0.61720 0.06246
 360  0.62863 0.00000  0.61741 0.06246
 361  0.62667 0.00000  0.61744 0.06246
 362  0.62558 0.00000  0.61733 0.06246
 363  0.62599 0.00000  0.61726 0.06246
 364  0.62617 0.00000  0.61730 0.06246
 365  0.62024 0.00000  0.61728 0.06246
 366  0.62829 0.00000  0.61736 0.06246
 367  0.62571 0.00000  0.61743 0.06246
 368  0.62208 0.00000  0.61736 0.06246
 369  0.62655 0.00000  0.61735 0.06246
 370  0.62483 0.00000  0.61737 0.06246
 371  0.62706 0.00000  0.61750 0.06246
 372  0.62426 0.00000  0.61730 0.06246
 373  0.62366 0.00000  0.61721 0.06246
 374  0.62448 0.00000  0.61731 0.06246
 375  0.63220 0.00000  0.61748 0.06246
 376  0.62723 0.00000  0.61734 0.06245
 377  0.62563 0.00000  0.61740 0.06246
 378  0.62706 0.00000  0.61741 0.06246
 379  0.62996 0.00000  0.61752 0.06246
 380  0.62810 0.00000  0.61754 0.06246
 381  0.62341 0.00000  0.61722 0.06246
 382  0.62634 0.00000  0.61719 0.06247
 383  0.62758 0.00000  0.61722 0.06246
 384  0.63180 0.00000  0.61751 0.06246
 385  0.62478 0.00000  0.61727 0.06246
 386  0.62761 0.00000  0.61730 0.06246
 387  0.62801 0.00000  0.61744 0.06246
 388  0.62713 0.00000  0.61741 0.06246
 389  0.62877 0.00000  0.61744 0.06246
 390  0.63169 0.00000  0.61762 0.06246
 391  0.62810 0.00000  0.61766 0.06246
 392  0.62762 0.00000  0.61765 0.06246
 393  0.62645 0.00000  0.61759 0.06246
 394  0.62283 0.00000  0.61731 0.06246
 395  0.62291 0.00000  0.61719 0.06246
 396  0.63593 0.00000  0.61746 0.06246
 397  0.62640 0.00000  0.61732 0.06246
 398  0.62646 0.00000  0.61718 0.06246
 399  0.62461 0.00000  0.61723 0.06246
 400  0.62782 0.00000  0.61735 0.06246
 401  0.62618 0.00000  0.61733 0.06246
 402  0.62347 0.00000  0.61724 0.06246
 403  0.62488 0.00000  0.61728 0.06246
 404  0.62802 0.00000  0.61733 0.06246
 405  0.62576 0.00000  0.61732 0.06246
 406  0.63182 0.00000  0.61759 0.06246
 407  0.62703 0.00000  0.61753 0.06246
 408  0.62192 0.00000  0.61729 0.06246
 409  0.62542 0.00000  0.61752 0.06246
 410  0.62393 0.00000  0.61733 0.06246
 411  0.62345 0.00000  0.61720 0.06246
 412  0.62735 0.00000  0.61731 0.06246
 413  0.62819 0.00000  0.61734 0.06246
 414  0.62110 0.00000  0.61715 0.06246
 415  0.62889 0.00000  0.61739 0.06246
 416  0.62264 0.00000  0.61727 0.06246
 417  0.62336 0.00000  0.61721 0.06246
 418  0.62739 0.00000  0.61728 0.06246
 419  0.62662 0.00000  0.61721 0.06246
 420  0.62476 0.00000  0.61719 0.06246
 421  0.62742 0.00000  0.61727 0.06246
 422  0.62607 0.00000  0.61743 0.06246
 423  0.62709 0.00000  0.61759 0.06246
 424  0.62347 0.00000  0.61739 0.06246
 425  0.62209 0.00000  0.61727 0.06246
 426  0.62663 0.00000  0.61744 0.06246
 427  0.62955 0.00000  0.61753 0.06246
 428  0.62823 0.00000  0.61760 0.06246
 429  0.62609 0.00000  0.61755 0.06246
 430  0.62796 0.00000  0.61755 0.06246
 431  0.62709 0.00000  0.61751 0.06246
 432  0.62129 0.00000  0.61727 0.06246
 433  0.62722 0.00000  0.61738 0.06246
 434  0.62020 0.00000  0.61721 0.06246
 435  0.62671 0.00000  0.61729 0.06246
 436  0.62795 0.00000  0.61742 0.06246
 437  0.62546 0.00000  0.61745 0.06245
 438  0.62378 0.00000  0.61729 0.06245
 439  0.62293 0.00000  0.61725 0.06245
 440  0.63011 0.00000  0.61732 0.06245
 441  0.62321 0.00000  0.61722 0.06245
 442  0.62436 0.00000  0.61727 0.06245
 443  0.62688 0.00000  0.61726 0.06246
 444  0.62457 0.00000  0.61728 0.06246
 445  0.62590 0.00000  0.61743 0.06246
 446  0.62580 0.00000  0.61743 0.06245
 447  0.62143 0.00000  0.61720 0.06246
 448  0.62721 0.00000  0.61729 0.06246
 449  0.62272 0.00000  0.61730 0.06246
 450  0.62510 0.00000  0.61735 0.06246
 451  0.62650 0.00000  0.61749 0.06246
 452  0.62672 0.00000  0.61740 0.06246
 453  0.62786 0.00000  0.61745 0.06246
 454  0.62991 0.00000  0.61770 0.06246
 455  0.62535 0.00000  0.61763 0.06246
 456  0.62447 0.00000  0.61742 0.06246
 457  0.62771 0.00000  0.61747 0.06246
 458  0.62349 0.00000  0.61749 0.06245
 459  0.62303 0.00000  0.61747 0.06246
 460  0.62558 0.00000  0.61748 0.06246
 461  0.62998 0.00000  0.61770 0.06246
 462  0.62572 0.00000  0.61759 0.06246
 463  0.62822 0.00000  0.61757 0.06246
 464  0.63100 0.00000  0.61766 0.06245
 465  0.62452 0.00000  0.61746 0.06245
 466  0.63101 0.00000  0.61761 0.06245
 467  0.62970 0.00000  0.61755 0.06245
 468  0.62393 0.00000  0.61734 0.06245
 469  0.62253 0.00000  0.61727 0.06246
 470  0.62695 0.00000  0.61737 0.06245
 471  0.62911 0.00000  0.61753 0.06245
 472  0.62870 0.00000  0.61760 0.06245
 473  0.62058 0.00000  0.61738 0.06245
 474  0.62636 0.00000  0.61737 0.06245
 475  0.62275 0.00000  0.61725 0.06245
 476  0.62519 0.00000  0.61733 0.06245
 477  0.62429 0.00000  0.61730 0.06245
 478  0.62917 0.00000  0.61748 0.06245
 479  0.62745 0.00000  0.61739 0.06245
 480  0.62805 0.00000  0.61752 0.06245
 481  0.62456 0.00000  0.61748 0.06245
 482  0.62244 0.00000  0.61727 0.06246
 483  0.62504 0.00000  0.61723 0.06246
 484  0.62419 0.00000  0.61734 0.06245
 485  0.62781 0.00000  0.61733 0.06246
 486  0.61899 0.00000  0.61724 0.06246
 487  0.62715 0.00000  0.61718 0.06246
 488  0.62935 0.00000  0.61736 0.06245
 489  0.62852 0.00000  0.61745 0.06245
 490  0.62918 0.00000  0.61760 0.06245
 491  0.62439 0.00000  0.61739 0.06246
 492  0.62894 0.00000  0.61761 0.06245
 493  0.62290 0.00000  0.61749 0.06246
 494  0.62418 0.00000  0.61747 0.06246
 495  0.62623 0.00000  0.61760 0.06246
 496  0.62859 0.00000  0.61765 0.06245
 497  0.62756 0.00000  0.61764 0.06246
 498  0.62464 0.00000  0.61756 0.06245
 499  0.62135 0.00000  0.61738 0.06246
chose model 123 S_auc_124
chose model 167 S_auc_168
chose model 88 S_auc_89
chose model 150 S_auc_151
chose model 140 S_auc_141
chose model 71 S_auc_72
chose model 81 S_auc_82
chose model 7 S_auc_8
chose model 65 S_auc_66
chose model 64 S_auc_65
processing 3000 predictions...

0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
 done.
elapsed: [2633.84s cpu, 2539140.3758 mticks, 950.02s wall]
score: 0.0611  baseline: 0.0597  diff: 0.00140
category UNKNOWN: count 0 avg error 0 baseline avg error 0 avg improvement 0
category AUTO: count 1792 avg error 0.0278596 baseline avg error 0.0277302 avg improvement -0.000129366
category POSS: count 1046 avg error 0.0822174 baseline avg error 0.080278 avg improvement -0.00193938
category IMP: count 162 avg error 0.291783 baseline avg error 0.279722 avg improvement -0.0120609
overall: count 3000 avg error 0.0610642 baseline avg error 0.0596595 avg improvement -0.00140476
worst entries: 
0: 2237  label: -1 pred: 0.882803 bl: 0.5297 IMP error_pred: 0.636563 error_bl: 0.350301 improvement: -0.286262
    min: 0.305  max: 1 avg: 0.733557
explanation: 
no explanation

1: 280  label: 1 pred: -0.541675 bl: 0.28535 POSS error_pred: 0.393862 error_bl: 0.161125 improvement: -0.232737
    min: -0.6345  max: 0.495 avg: -0.0180125
explanation: 
no explanation

2: 1392  label: -1 pred: 0.759163 bl: 0.46165 IMP error_pred: 0.458128 error_bl: 0.261084 improvement: -0.197044
    min: 0.283  max: 0.975 avg: 0.631598
explanation: 
no explanation

3: 678  label: -1 pred: 0.845895 bl: 0.55305 IMP error_pred: 0.571976 error_bl: 0.377668 improvement: -0.194308
    min: 0.361  max: 0.947 avg: 0.687347
explanation: 
no explanation

4: 1092  label: 1 pred: -0.891161 bl: -0.11885 POSS error_pred: 0.702472 error_bl: 0.518329 improvement: -0.184143
    min: -1  max: 0.578 avg: -0.303208
explanation: 
no explanation

5: 1896  label: -1 pred: 0.640711 bl: 0.3683 POSS error_pred: 0.348659 error_bl: 0.164751 improvement: -0.183908
    min: -0.313  max: 1 avg: 0.541357
explanation: 
no explanation

6: 564  label: 1 pred: -0.457358 bl: 0.2762 POSS error_pred: 0.346121 error_bl: 0.164535 improvement: -0.181586
    min: -0.17  max: 0.438 avg: 0.051225
explanation: 
no explanation

7: 1442  label: -1 pred: 0.784895 bl: 0.5055 IMP error_pred: 0.488779 error_bl: 0.31746 improvement: -0.171319
    min: 0.271  max: 1 avg: 0.647605
explanation: 
no explanation

8: 707  label: -1 pred: 0.585397 bl: 0.34185 POSS error_pred: 0.31144 error_bl: 0.143952 improvement: -0.167488
    min: -0.04  max: 0.964 avg: 0.500195
explanation: 
no explanation

9: 730  label: -1 pred: 0.927879 bl: 0.67705 IMP error_pred: 0.722496 error_bl: 0.55665 improvement: -0.165846
    min: 0.3935  max: 1 avg: 0.789265
explanation: 
no explanation

10: 2026  label: 1 pred: -0.625266 bl: 0.1218 POSS error_pred: 0.443308 error_bl: 0.286445 improvement: -0.156863
    min: -0.278  max: 0.244 avg: -0.03938
explanation: 
no explanation

11: 1906  label: 1 pred: -0.597138 bl: 0.1416 POSS error_pred: 0.425405 error_bl: 0.272805 improvement: -0.1526
    min: -0.5435  max: 0.3075 avg: -0.02895
explanation: 
no explanation

12: 974  label: 1 pred: -0.692592 bl: 0.0663 POSS error_pred: 0.487639 error_bl: 0.336743 improvement: -0.150895
    min: -0.423  max: 0.331 avg: -0.086565
explanation: 
no explanation

13: 745  label: 1 pred: -0.942018 bl: -0.2459 POSS error_pred: 0.780904 error_bl: 0.648764 improvement: -0.13214
    min: -0.9205  max: 0.1465 avg: -0.37136
explanation: 
no explanation

14: 1016  label: -1 pred: 0.394929 bl: 0.2141 POSS error_pred: 0.205255 error_bl: 0.0738916 improvement: -0.131363
    min: -0.0155  max: 0.858 avg: 0.439985
explanation: 
no explanation

15: 2856  label: 1 pred: -0.424024 bl: 0.2182 POSS error_pred: 0.331628 error_bl: 0.206309 improvement: -0.12532
    min: -0.2225  max: 0.3815 avg: 0.071735
explanation: 
no explanation

16: 2944  label: -1 pred: 0.359676 bl: 0.1924 POSS error_pred: 0.191571 error_bl: 0.0678708 improvement: -0.1237
    min: -0.213  max: 0.868 avg: 0.423062
explanation: 
no explanation

17: 1430  label: -1 pred: 0.80449 bl: 0.5584 IMP error_pred: 0.509031 error_bl: 0.385331 improvement: -0.1237
    min: 0.4275  max: 0.838 avg: 0.65181
explanation: 
no explanation

