loading data...Twoway_Layer::random_fill(): limit = 0.103695 ni = 93 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
 188  0.62083 0.00000  0.60930 0.05901
 189  0.61584 0.00000  0.60929 0.05901
 190  0.61262 0.00000  0.60919 0.05900
 191  0.62279 0.00000  0.60925 0.05900
 192  0.61537 0.00000  0.60928 0.05900
 193  0.61526 0.00000  0.60922 0.05899
 194  0.61714 0.00000  0.60920 0.05899
 195  0.61360 0.00000  0.60918 0.05898
 196  0.61967 0.00000  0.60919 0.05898
 197  0.62035 0.00000  0.60923 0.05896
 198  0.62175 0.00000  0.60924 0.05896
 199  0.61594 0.00000  0.60927 0.05895
 200  0.61640 0.00000  0.60922 0.05895
 201  0.62051 0.00000  0.60919 0.05894
 202  0.61361 0.00000  0.60919 0.05894
 203  0.61493 0.00000  0.60917 0.05893
 204  0.62246 0.00000  0.60921 0.05893
 205  0.62032 0.00000  0.60920 0.05893
 206  0.61381 0.00000  0.60912 0.05892
 207  0.61333 0.00000  0.60910 0.05892
 208  0.62136 0.00000  0.60912 0.05891
 209  0.60936 0.00000  0.60909 0.05890
 210  0.62111 0.00000  0.60909 0.05890
 211  0.62043 0.00000  0.60917 0.05890
 212  0.61574 0.00000  0.60915 0.05890
 213  0.61385 0.00000  0.60910 0.05889
 214  0.62361 0.00000  0.60912 0.05889
 215  0.61608 0.00000  0.60910 0.05889
 216  0.61664 0.00000  0.60909 0.05889
 217  0.61424 0.00000  0.60911 0.05888
 218  0.61501 0.00000  0.60908 0.05888
 219  0.61563 0.00000  0.60907 0.05888
 220  0.62635 0.00000  0.60910 0.05887
 221  0.61513 0.00000  0.60905 0.05886
 222  0.61721 0.00000  0.60909 0.05886
 223  0.61455 0.00000  0.60906 0.05885
 224  0.62111 0.00000  0.60912 0.05885
 225  0.62030 0.00000  0.60908 0.05884
 226  0.61965 0.00000  0.60913 0.05884
 227  0.62057 0.00000  0.60909 0.05883
 228  0.61635 0.00000  0.60908 0.05882
 229  0.61657 0.00000  0.60902 0.05882
 230  0.61444 0.00000  0.60899 0.05881
 231  0.61711 0.00000  0.60901 0.05881
 232  0.61539 0.00000  0.60902 0.05880
 233  0.61397 0.00000  0.60900 0.05880
 234  0.62131 0.00000  0.60900 0.05879
 235  0.62290 0.00000  0.60905 0.05879
 236  0.61467 0.00000  0.60901 0.05879
 237  0.61588 0.00000  0.60902 0.05878
 238  0.62411 0.00000  0.60905 0.05878
 239  0.62257 0.00000  0.60906 0.05877
 240  0.61850 0.00000  0.60903 0.05877
 241  0.61115 0.00000  0.60899 0.05876
 242  0.61493 0.00000  0.60896 0.05876
 243  0.61285 0.00000  0.60894 0.05875
 244  0.61572 0.00000  0.60892 0.05875
 245  0.61511 0.00000  0.60889 0.05875
 246  0.61424 0.00000  0.60888 0.05875
 247  0.61595 0.00000  0.60889 0.05875
 248  0.61369 0.00000  0.60882 0.05874
 249  0.62012 0.00000  0.60886 0.05873
 250  0.61626 0.00000  0.60886 0.05873
 251  0.61493 0.00000  0.60880 0.05872
 252  0.60651 0.00000  0.60880 0.05873
 253  0.62004 0.00000  0.60882 0.05873
 254  0.61969 0.00000  0.60889 0.05872
 255  0.61784 0.00000  0.60891 0.05872
 256  0.61611 0.00000  0.60886 0.05872
 257  0.61750 0.00000  0.60891 0.05871
 258  0.61475 0.00000  0.60886 0.05871
 259  0.61970 0.00000  0.60893 0.05871
 260  0.61763 0.00000  0.60891 0.05870
 261  0.61991 0.00000  0.60887 0.05870
 262  0.61443 0.00000  0.60886 0.05870
 263  0.61652 0.00000  0.60888 0.05869
 264  0.61712 0.00000  0.60885 0.05870
 265  0.62113 0.00000  0.60887 0.05869
 266  0.62171 0.00000  0.60888 0.05869
 267  0.61725 0.00000  0.60888 0.05868
 268  0.62059 0.00000  0.60886 0.05868
 269  0.61451 0.00000  0.60884 0.05868
 270  0.62286 0.00000  0.60890 0.05868
 271  0.62048 0.00000  0.60892 0.05868
 272  0.61641 0.00000  0.60887 0.05868
 273  0.62163 0.00000  0.60888 0.05867
 274  0.61722 0.00000  0.60890 0.05867
 275  0.61303 0.00000  0.60888 0.05868
 276  0.61622 0.00000  0.60891 0.05867
 277  0.61598 0.00000  0.60885 0.05868
 278  0.61549 0.00000  0.60880 0.05867
 279  0.61274 0.00000  0.60877 0.05866
 280  0.61973 0.00000  0.60885 0.05867
 281  0.61750 0.00000  0.60882 0.05866
 282  0.61976 0.00000  0.60883 0.05866
 283  0.61660 0.00000  0.60880 0.05866
 284  0.61072 0.00000  0.60875 0.05866
 285  0.62058 0.00000  0.60881 0.05866
 286  0.61604 0.00000  0.60876 0.05866
 287  0.62257 0.00000  0.60880 0.05866
 288  0.61918 0.00000  0.60879 0.05866
 289  0.61694 0.00000  0.60880 0.05865
 290  0.61854 0.00000  0.60881 0.05866
 291  0.61687 0.00000  0.60879 0.05865
 292  0.61887 0.00000  0.60877 0.05865
 293  0.62051 0.00000  0.60878 0.05864
 294  0.61999 0.00000  0.60878 0.05864
 295  0.61297 0.00000  0.60873 0.05864
 296  0.61611 0.00000  0.60873 0.05864
 297  0.61798 0.00000  0.60876 0.05864
 298  0.62074 0.00000  0.60881 0.05864
 299  0.61373 0.00000  0.60880 0.05864
 300  0.61833 0.00000  0.60881 0.05863
 301  0.61814 0.00000  0.60880 0.05863
 302  0.61527 0.00000  0.60876 0.05863
 303  0.62219 0.00000  0.60882 0.05862
 304  0.61850 0.00000  0.60882 0.05863
 305  0.61912 0.00000  0.60882 0.05862
 306  0.61598 0.00000  0.60877 0.05862
 307  0.61071 0.00000  0.60871 0.05861
 308  0.61764 0.00000  0.60870 0.05861
 309  0.61990 0.00000  0.60869 0.05861
 310  0.61400 0.00000  0.60873 0.05861
 311  0.61452 0.00000  0.60868 0.05862
 312  0.61051 0.00000  0.60863 0.05861
 313  0.62212 0.00000  0.60867 0.05861
 314  0.61818 0.00000  0.60865 0.05861
 315  0.61520 0.00000  0.60866 0.05860
 316  0.61609 0.00000  0.60866 0.05860
 317  0.61235 0.00000  0.60862 0.05860
 318  0.62145 0.00000  0.60865 0.05859
 319  0.61172 0.00000  0.60861 0.05859
 320  0.62073 0.00000  0.60863 0.05859
 321  0.61786 0.00000  0.60867 0.05859
 322  0.62103 0.00000  0.60865 0.05859
 323  0.61664 0.00000  0.60868 0.05859
 324  0.61348 0.00000  0.60861 0.05859
 325  0.61965 0.00000  0.60866 0.05859
 326  0.61748 0.00000  0.60868 0.05859
 327  0.61681 0.00000  0.60869 0.05858
 328  0.62158 0.00000  0.60870 0.05858
 329  0.61654 0.00000  0.60867 0.05858
 330  0.61715 0.00000  0.60866 0.05858
 331  0.61381 0.00000  0.60860 0.05857
 332  0.61437 0.00000  0.60860 0.05857
 333  0.61908 0.00000  0.60863 0.05857
 334  0.62330 0.00000  0.60867 0.05857
 335  0.62019 0.00000  0.60868 0.05857
 336  0.61810 0.00000  0.60864 0.05857
 337  0.61873 0.00000  0.60869 0.05858
 338  0.61630 0.00000  0.60866 0.05857
 339  0.62319 0.00000  0.60867 0.05857
 340  0.62042 0.00000  0.60869 0.05856
 341  0.61582 0.00000  0.60866 0.05857
 342  0.61987 0.00000  0.60866 0.05856
 343  0.62171 0.00000  0.60869 0.05857
 344  0.62369 0.00000  0.60872 0.05857
 345  0.61547 0.00000  0.60871 0.05857
 346  0.61641 0.00000  0.60868 0.05857
 347  0.61966 0.00000  0.60871 0.05856
 348  0.61768 0.00000  0.60866 0.05856
 349  0.61790 0.00000  0.60868 0.05856
 350  0.61956 0.00000  0.60866 0.05855
 351  0.62092 0.00000  0.60870 0.05855
 352  0.61911 0.00000  0.60868 0.05856
 353  0.61925 0.00000  0.60870 0.05855
 354  0.62108 0.00000  0.60874 0.05855
 355  0.61815 0.00000  0.60870 0.05855
 356  0.61960 0.00000  0.60872 0.05855
 357  0.61897 0.00000  0.60871 0.05855
 358  0.61660 0.00000  0.60868 0.05855
 359  0.61763 0.00000  0.60868 0.05855
 360  0.61551 0.00000  0.60872 0.05855
 361  0.61504 0.00000  0.60869 0.05855
 362  0.61464 0.00000  0.60867 0.05855
 363  0.61854 0.00000  0.60864 0.05855
 364  0.62069 0.00000  0.60867 0.05855
 365  0.61339 0.00000  0.60869 0.05855
 366  0.61137 0.00000  0.60866 0.05855
 367  0.61301 0.00000  0.60862 0.05855
 368  0.61914 0.00000  0.60865 0.05855
 369  0.61675 0.00000  0.60867 0.05856
 370  0.61786 0.00000  0.60867 0.05855
 371  0.62260 0.00000  0.60870 0.05855
 372  0.62045 0.00000  0.60870 0.05856
 373  0.62241 0.00000  0.60872 0.05855
 374  0.61215 0.00000  0.60868 0.05855
 375  0.61866 0.00000  0.60871 0.05855
 376  0.61492 0.00000  0.60870 0.05854
 377  0.61762 0.00000  0.60871 0.05855
 378  0.61892 0.00000  0.60869 0.05855
 379  0.60893 0.00000  0.60862 0.05854
 380  0.61879 0.00000  0.60865 0.05855
 381  0.61679 0.00000  0.60866 0.05855
 382  0.61731 0.00000  0.60868 0.05855
 383  0.62073 0.00000  0.60870 0.05855
 384  0.61922 0.00000  0.60874 0.05855
 385  0.61963 0.00000  0.60876 0.05855
 386  0.61763 0.00000  0.60876 0.05854
 387  0.61802 0.00000  0.60874 0.05854
 388  0.61684 0.00000  0.60873 0.05854
 389  0.61250 0.00000  0.60869 0.05853
 390  0.60925 0.00000  0.60861 0.05853
 391  0.61664 0.00000  0.60860 0.05854
 392  0.61018 0.00000  0.60856 0.05853
 393  0.61634 0.00000  0.60856 0.05853
 394  0.61799 0.00000  0.60858 0.05853
 395  0.62103 0.00000  0.60864 0.05853
 396  0.61361 0.00000  0.60861 0.05853
 397  0.61385 0.00000  0.60862 0.05853
 398  0.61433 0.00000  0.60861 0.05853
 399  0.61295 0.00000  0.60858 0.05853
 400  0.61583 0.00000  0.60860 0.05853
 401  0.61642 0.00000  0.60858 0.05853
 402  0.61275 0.00000  0.60856 0.05853
 403  0.61589 0.00000  0.60856 0.05853
 404  0.61903 0.00000  0.60861 0.05853
 405  0.61588 0.00000  0.60859 0.05852
 406  0.61915 0.00000  0.60862 0.05853
 407  0.62673 0.00000  0.60867 0.05853
 408  0.61685 0.00000  0.60872 0.05853
 409  0.61956 0.00000  0.60870 0.05853
 410  0.62058 0.00000  0.60869 0.05853
 411  0.61471 0.00000  0.60873 0.05853
 412  0.61302 0.00000  0.60866 0.05853
 413  0.61506 0.00000  0.60863 0.05852
 414  0.61972 0.00000  0.60868 0.05853
 415  0.61648 0.00000  0.60866 0.05853
 416  0.61950 0.00000  0.60869 0.05853
 417  0.61864 0.00000  0.60872 0.05853
 418  0.61770 0.00000  0.60874 0.05853
 419  0.61371 0.00000  0.60867 0.05853
 420  0.61522 0.00000  0.60866 0.05852
 421  0.61290 0.00000  0.60864 0.05852
 422  0.61749 0.00000  0.60862 0.05852
 423  0.61567 0.00000  0.60863 0.05852
 424  0.61895 0.00000  0.60867 0.05852
 425  0.62022 0.00000  0.60866 0.05852
 426  0.61381 0.00000  0.60862 0.05852
 427  0.62016 0.00000  0.60866 0.05852
 428  0.61837 0.00000  0.60867 0.05852
 429  0.61529 0.00000  0.60866 0.05852
 430  0.61890 0.00000  0.60866 0.05852
 431  0.61969 0.00000  0.60868 0.05852
 432  0.62058 0.00000  0.60866 0.05852
 433  0.61770 0.00000  0.60868 0.05851
 434  0.61830 0.00000  0.60871 0.05852
 435  0.62015 0.00000  0.60873 0.05852
 436  0.62011 0.00000  0.60874 0.05852
 437  0.61011 0.00000  0.60869 0.05852
 438  0.62009 0.00000  0.60870 0.05852
 439  0.61647 0.00000  0.60869 0.05852
 440  0.61562 0.00000  0.60869 0.05852
 441  0.61206 0.00000  0.60862 0.05852
 442  0.61792 0.00000  0.60862 0.05852
 443  0.61925 0.00000  0.60866 0.05852
 444  0.61112 0.00000  0.60864 0.05852
 445  0.61724 0.00000  0.60866 0.05852
 446  0.61822 0.00000  0.60866 0.05852
 447  0.61437 0.00000  0.60862 0.05852
 448  0.61606 0.00000  0.60863 0.05852
 449  0.62098 0.00000  0.60863 0.05852
 450  0.61956 0.00000  0.60866 0.05852
 451  0.61726 0.00000  0.60867 0.05852
 452  0.61719 0.00000  0.60868 0.05852
 453  0.61863 0.00000  0.60865 0.05852
 454  0.61845 0.00000  0.60867 0.05852
 455  0.61782 0.00000  0.60868 0.05852
 456  0.61393 0.00000  0.60865 0.05852
 457  0.61771 0.00000  0.60865 0.05852
 458  0.61306 0.00000  0.60859 0.05852
 459  0.61887 0.00000  0.60861 0.05852
 460  0.61912 0.00000  0.60864 0.05852
 461  0.61758 0.00000  0.60866 0.05852
 462  0.62094 0.00000  0.60864 0.05852
 463  0.61664 0.00000  0.60863 0.05852
 464  0.61727 0.00000  0.60862 0.05852
 465  0.61559 0.00000  0.60862 0.05852
 466  0.61740 0.00000  0.60863 0.05852
 467  0.62209 0.00000  0.60868 0.05852
 468  0.61724 0.00000  0.60867 0.05852
 469  0.61748 0.00000  0.60868 0.05852
 470  0.61670 0.00000  0.60870 0.05852
 471  0.61678 0.00000  0.60870 0.05852
 472  0.61393 0.00000  0.60867 0.05852
 473  0.61589 0.00000  0.60867 0.05852
 474  0.62432 0.00000  0.60873 0.05852
 475  0.61582 0.00000  0.60868 0.05852
 476  0.62000 0.00000  0.60869 0.05852
 477  0.62289 0.00000  0.60872 0.05852
 478  0.61761 0.00000  0.60871 0.05852
 479  0.61709 0.00000  0.60870 0.05852
 480  0.61978 0.00000  0.60870 0.05852
 481  0.61373 0.00000  0.60869 0.05852
 482  0.61740 0.00000  0.60872 0.05852
 483  0.62212 0.00000  0.60872 0.05852
 484  0.61935 0.00000  0.60871 0.05852
 485  0.61932 0.00000  0.60875 0.05852
 486  0.61750 0.00000  0.60874 0.05852
 487  0.62058 0.00000  0.60873 0.05852
 488  0.62302 0.00000  0.60876 0.05852
 489  0.61470 0.00000  0.60875 0.05852
 490  0.61956 0.00000  0.60875 0.05852
 491  0.61862 0.00000  0.60873 0.05851
 492  0.61769 0.00000  0.60873 0.05852
 493  0.61263 0.00000  0.60869 0.05852
 494  0.61349 0.00000  0.60866 0.05851
 495  0.61559 0.00000  0.60867 0.05852
 496  0.61640 0.00000  0.60865 0.05852
 497  0.61792 0.00000  0.60868 0.05852
 498  0.61623 0.00000  0.60870 0.05852
 499  0.61822 0.00000  0.60872 0.05852
chose model 123 S_auc_124
chose model 167 S_auc_168
chose model 88 S_auc_89
chose model 150 S_auc_151
chose model 140 S_auc_141
chose model 71 S_auc_72
chose model 81 S_auc_82
chose model 7 S_auc_8
chose model 65 S_auc_66
chose model 64 S_auc_65
processing 3000 predictions...

0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
 done.
elapsed: [2699.46s cpu, 2592669.2865 mticks, 970.05s wall]
score: 0.0585  baseline: 0.0597  diff: -0.00115
category UNKNOWN: count 0 avg error 0 baseline avg error 0 avg improvement 0
category AUTO: count 1792 avg error 0.0247787 baseline avg error 0.0277302 avg improvement 0.00295157
category POSS: count 1046 avg error 0.0810463 baseline avg error 0.080278 avg improvement -0.00076832
category IMP: count 162 avg error 0.286098 baseline avg error 0.279722 avg improvement -0.00637533
overall: count 3000 avg error 0.0585086 baseline avg error 0.0596595 avg improvement 0.00115092
worst entries: 
0: 1092  label: 1 pred: -0.948153 bl: -0.11885 POSS error_pred: 0.766411 error_bl: 0.518329 improvement: -0.248082
    min: -1  max: 0.578 avg: -0.303208
explanation: 
no explanation

1: 2507  label: 1 pred: -0.995669 bl: -0.2767 POSS error_pred: 0.817562 error_bl: 0.674339 improvement: -0.143223
    min: -0.9835  max: 0.402 avg: -0.28284
explanation: 
no explanation

2: 2250  label: 1 pred: -0.818792 bl: -0.0928 POSS error_pred: 0.618926 error_bl: 0.484228 improvement: -0.134697
    min: -0.6375  max: 0.3265 avg: -0.040315
explanation: 
no explanation

3: 90  label: 1 pred: -0.819643 bl: -0.1001 POSS error_pred: 0.619778 error_bl: 0.49318 improvement: -0.126598
    min: -0.7185  max: 0.6665 avg: -0.10141
explanation: 
no explanation

4: 718  label: 1 pred: 0.118979 bl: 0.5545 POSS error_pred: 0.15942 error_bl: 0.0358056 improvement: -0.123615
    min: -0.589  max: 0.985 avg: 0.38098
explanation: 
no explanation

5: 280  label: 1 pred: -0.309459 bl: 0.28535 POSS error_pred: 0.278772 error_bl: 0.161125 improvement: -0.117647
    min: -0.6345  max: 0.495 avg: -0.0180125
explanation: 
no explanation

6: 1531  label: 1 pred: -0.487962 bl: 0.17945 POSS error_pred: 0.354646 error_bl: 0.239557 improvement: -0.11509
    min: -0.5455  max: 0.742 avg: 0.215822
explanation: 
no explanation

7: 745  label: 1 pred: -0.944699 bl: -0.2459 POSS error_pred: 0.760443 error_bl: 0.648764 improvement: -0.111679
    min: -0.9205  max: 0.1465 avg: -0.37136
explanation: 
no explanation

8: 2300  label: 1 pred: -0.468342 bl: 0.1808 POSS error_pred: 0.343563 error_bl: 0.236999 improvement: -0.106564
    min: -0.6205  max: 0.5445 avg: 0.146872
explanation: 
no explanation

9: 2961  label: 1 pred: -0.706017 bl: 0.0083 POSS error_pred: 0.498721 error_bl: 0.393862 improvement: -0.104859
    min: -0.62  max: 0.4345 avg: 0.0048525
explanation: 
no explanation

10: 2417  label: 1 pred: -0.824588 bl: -0.12085 POSS error_pred: 0.624893 error_bl: 0.521739 improvement: -0.103154
    min: -0.7555  max: 0.1615 avg: -0.17202
explanation: 
no explanation

11: 2165  label: 1 pred: -0.566808 bl: 0.0904 POSS error_pred: 0.395567 error_bl: 0.30861 improvement: -0.0869566
    min: -0.409  max: 0.7485 avg: 0.165025
explanation: 
no explanation

12: 1215  label: -1 pred: 0.825156 bl: 0.63085 IMP error_pred: 0.568145 error_bl: 0.484948 improvement: -0.0831965
    min: 0.418  max: 0.8015 avg: 0.635002
explanation: 
no explanation

13: 428  label: 1 pred: 0.272498 bl: 0.5261 POSS error_pred: 0.123615 error_bl: 0.0409207 improvement: -0.0826939
    min: -0.4245  max: 0.9535 avg: 0.38738
explanation: 
no explanation

14: 1773  label: 1 pred: -0.726712 bl: -0.045 POSS error_pred: 0.523444 error_bl: 0.442455 improvement: -0.0809889
    min: -0.5375  max: 0.3535 avg: -0.09664
explanation: 
no explanation

15: 1646  label: 1 pred: 0.243064 bl: 0.48685 POSS error_pred: 0.130435 error_bl: 0.0520034 improvement: -0.0784314
    min: -0.3705  max: 0.935 avg: 0.504232
explanation: 
no explanation

16: 693  label: 1 pred: -0.548661 bl: 0.0924 POSS error_pred: 0.385337 error_bl: 0.306905 improvement: -0.0784314
    min: -0.533  max: 0.308 avg: -0.01825
explanation: 
no explanation

17: 2005  label: -1 pred: 0.670164 bl: 0.46985 IMP error_pred: 0.347017 error_bl: 0.271483 improvement: -0.0755337
    min: 0.3275  max: 0.6315 avg: 0.47468
explanation: 
