loading data...Twoway_Layer::random_fill(): limit = 0.103695 ni = 93 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
 199  0.95195 0.00000  0.94798 0.31379
 200  0.95180 0.00000  0.94801 0.31383
 201  0.95042 0.00000  0.94804 0.31383
 202  0.95095 0.00000  0.94799 0.31382
 203  0.95296 0.00000  0.94799 0.31379
 204  0.94764 0.00000  0.94796 0.31380
 205  0.95123 0.00000  0.94796 0.31381
 206  0.95071 0.00000  0.94795 0.31379
 207  0.95008 0.00000  0.94794 0.31380
 208  0.95055 0.00000  0.94793 0.31379
 209  0.95377 0.00000  0.94796 0.31379
 210  0.94998 0.00000  0.94794 0.31378
 211  0.94719 0.00000  0.94792 0.31380
 212  0.94611 0.00000  0.94787 0.31380
 213  0.94994 0.00000  0.94786 0.31381
 214  0.95341 0.00000  0.94790 0.31382
 215  0.94979 0.00000  0.94788 0.31381
 216  0.95365 0.00000  0.94791 0.31381
 217  0.94755 0.00000  0.94788 0.31382
 218  0.94995 0.00000  0.94789 0.31382
 219  0.95051 0.00000  0.94789 0.31382
 220  0.95116 0.00000  0.94789 0.31382
 221  0.95198 0.00000  0.94791 0.31382
 222  0.94400 0.00000  0.94785 0.31382
 223  0.95277 0.00000  0.94787 0.31381
 224  0.95150 0.00000  0.94788 0.31380
 225  0.94871 0.00000  0.94786 0.31381
 226  0.94906 0.00000  0.94785 0.31382
 227  0.95207 0.00000  0.94787 0.31381
 228  0.94990 0.00000  0.94786 0.31383
 229  0.95308 0.00000  0.94787 0.31382
 230  0.94742 0.00000  0.94785 0.31383
 231  0.95412 0.00000  0.94789 0.31383
 232  0.94842 0.00000  0.94787 0.31383
 233  0.95206 0.00000  0.94789 0.31383
 234  0.95072 0.00000  0.94788 0.31382
 235  0.94712 0.00000  0.94785 0.31382
 236  0.95290 0.00000  0.94786 0.31380
 237  0.95104 0.00000  0.94786 0.31382
 238  0.94734 0.00000  0.94785 0.31383
 239  0.94961 0.00000  0.94784 0.31383
 240  0.95097 0.00000  0.94783 0.31380
 241  0.94920 0.00000  0.94783 0.31382
 242  0.95077 0.00000  0.94786 0.31383
 243  0.95391 0.00000  0.94790 0.31383
 244  0.94928 0.00000  0.94787 0.31383
 245  0.95116 0.00000  0.94787 0.31382
 246  0.95168 0.00000  0.94788 0.31381
 247  0.94659 0.00000  0.94784 0.31381
 248  0.95022 0.00000  0.94784 0.31381
 249  0.95547 0.00000  0.94788 0.31380
 250  0.94917 0.00000  0.94790 0.31381
 251  0.95022 0.00000  0.94787 0.31380
 252  0.94621 0.00000  0.94783 0.31381
 253  0.94817 0.00000  0.94782 0.31381
 254  0.94778 0.00000  0.94778 0.31382
 255  0.94828 0.00000  0.94776 0.31382
 256  0.95078 0.00000  0.94779 0.31382
 257  0.94956 0.00000  0.94776 0.31382
 258  0.94646 0.00000  0.94775 0.31383
 259  0.94836 0.00000  0.94777 0.31383
 260  0.94835 0.00000  0.94777 0.31384
 261  0.95064 0.00000  0.94779 0.31384
 262  0.95570 0.00000  0.94780 0.31383
 263  0.95133 0.00000  0.94777 0.31383
 264  0.94928 0.00000  0.94777 0.31383
 265  0.94782 0.00000  0.94775 0.31382
 266  0.94761 0.00000  0.94773 0.31383
 267  0.94876 0.00000  0.94772 0.31383
 268  0.95062 0.00000  0.94776 0.31384
 269  0.94969 0.00000  0.94774 0.31383
 270  0.95038 0.00000  0.94777 0.31383
 271  0.94734 0.00000  0.94773 0.31384
 272  0.95057 0.00000  0.94774 0.31384
 273  0.94540 0.00000  0.94768 0.31383
 274  0.95434 0.00000  0.94774 0.31383
 275  0.95226 0.00000  0.94776 0.31383
 276  0.95138 0.00000  0.94777 0.31383
 277  0.95349 0.00000  0.94780 0.31383
 278  0.94984 0.00000  0.94780 0.31383
 279  0.95043 0.00000  0.94780 0.31379
 280  0.95022 0.00000  0.94779 0.31382
 281  0.95039 0.00000  0.94780 0.31381
 282  0.94890 0.00000  0.94780 0.31382
 283  0.95153 0.00000  0.94781 0.31382
 284  0.95128 0.00000  0.94783 0.31381
 285  0.95411 0.00000  0.94788 0.31383
 286  0.94643 0.00000  0.94784 0.31382
 287  0.95076 0.00000  0.94784 0.31382
 288  0.95193 0.00000  0.94786 0.31382
 289  0.95350 0.00000  0.94789 0.31381
 290  0.95194 0.00000  0.94790 0.31381
 291  0.94627 0.00000  0.94787 0.31384
 292  0.95403 0.00000  0.94790 0.31384
 293  0.95291 0.00000  0.94790 0.31382
 294  0.95098 0.00000  0.94791 0.31383
 295  0.95342 0.00000  0.94793 0.31383
 296  0.95140 0.00000  0.94796 0.31383
 297  0.94906 0.00000  0.94793 0.31382
 298  0.94733 0.00000  0.94791 0.31384
 299  0.94996 0.00000  0.94787 0.31380
 300  0.95029 0.00000  0.94787 0.31380
 301  0.94607 0.00000  0.94784 0.31382
 302  0.95070 0.00000  0.94786 0.31383
 303  0.94991 0.00000  0.94788 0.31385
 304  0.95040 0.00000  0.94786 0.31385
 305  0.95010 0.00000  0.94785 0.31384
 306  0.95195 0.00000  0.94785 0.31383
 307  0.95390 0.00000  0.94789 0.31382
 308  0.95614 0.00000  0.94795 0.31383
 309  0.95345 0.00000  0.94798 0.31384
 310  0.95507 0.00000  0.94800 0.31384
 311  0.94842 0.00000  0.94797 0.31383
 312  0.94680 0.00000  0.94792 0.31382
 313  0.94998 0.00000  0.94793 0.31383
 314  0.95066 0.00000  0.94792 0.31382
 315  0.95000 0.00000  0.94792 0.31383
 316  0.95466 0.00000  0.94794 0.31382
 317  0.94781 0.00000  0.94792 0.31382
 318  0.95696 0.00000  0.94801 0.31385
 319  0.95348 0.00000  0.94799 0.31384
 320  0.95217 0.00000  0.94797 0.31382
 321  0.95281 0.00000  0.94795 0.31381
 322  0.95287 0.00000  0.94797 0.31381
 323  0.94701 0.00000  0.94792 0.31380
 324  0.95151 0.00000  0.94793 0.31381
 325  0.95162 0.00000  0.94794 0.31381
 326  0.95310 0.00000  0.94797 0.31380
 327  0.94786 0.00000  0.94795 0.31383
 328  0.95415 0.00000  0.94796 0.31382
 329  0.95486 0.00000  0.94801 0.31383
 330  0.94880 0.00000  0.94800 0.31384
 331  0.95035 0.00000  0.94801 0.31385
 332  0.95182 0.00000  0.94798 0.31383
 333  0.95138 0.00000  0.94799 0.31383
 334  0.94647 0.00000  0.94796 0.31383
 335  0.94689 0.00000  0.94794 0.31385
 336  0.94964 0.00000  0.94793 0.31384
 337  0.94606 0.00000  0.94792 0.31387
 338  0.95087 0.00000  0.94790 0.31385
 339  0.94988 0.00000  0.94793 0.31388
 340  0.95200 0.00000  0.94790 0.31386
 341  0.94525 0.00000  0.94782 0.31386
 342  0.94867 0.00000  0.94784 0.31387
 343  0.94987 0.00000  0.94783 0.31388
 344  0.95356 0.00000  0.94781 0.31386
 345  0.94979 0.00000  0.94780 0.31385
 346  0.94943 0.00000  0.94780 0.31383
 347  0.95366 0.00000  0.94782 0.31385
 348  0.94944 0.00000  0.94782 0.31386
 349  0.94888 0.00000  0.94781 0.31386
 350  0.94616 0.00000  0.94778 0.31386
 351  0.95067 0.00000  0.94779 0.31387
 352  0.95059 0.00000  0.94778 0.31387
 353  0.94711 0.00000  0.94775 0.31388
 354  0.94913 0.00000  0.94775 0.31387
 355  0.95375 0.00000  0.94777 0.31387
 356  0.95029 0.00000  0.94777 0.31387
 357  0.95054 0.00000  0.94777 0.31386
 358  0.94699 0.00000  0.94775 0.31385
 359  0.94962 0.00000  0.94775 0.31386
 360  0.95036 0.00000  0.94775 0.31387
 361  0.94926 0.00000  0.94775 0.31385
 362  0.94996 0.00000  0.94776 0.31385
 363  0.94683 0.00000  0.94773 0.31387
 364  0.95090 0.00000  0.94774 0.31387
 365  0.95099 0.00000  0.94775 0.31385
 366  0.94994 0.00000  0.94774 0.31387
 367  0.95124 0.00000  0.94775 0.31388
 368  0.95150 0.00000  0.94776 0.31388
 369  0.94991 0.00000  0.94777 0.31391
 370  0.94781 0.00000  0.94778 0.31392
 371  0.94545 0.00000  0.94776 0.31393
 372  0.94747 0.00000  0.94770 0.31392
 373  0.95130 0.00000  0.94770 0.31391
 374  0.94811 0.00000  0.94768 0.31392
 375  0.95099 0.00000  0.94769 0.31391
 376  0.95220 0.00000  0.94770 0.31390
 377  0.94867 0.00000  0.94769 0.31391
 378  0.94864 0.00000  0.94768 0.31389
 379  0.94840 0.00000  0.94767 0.31389
 380  0.94721 0.00000  0.94767 0.31392
 381  0.95046 0.00000  0.94769 0.31392
 382  0.95265 0.00000  0.94770 0.31389
 383  0.95253 0.00000  0.94772 0.31389
 384  0.94848 0.00000  0.94773 0.31392
 385  0.95092 0.00000  0.94773 0.31390
 386  0.94603 0.00000  0.94770 0.31393
 387  0.95347 0.00000  0.94775 0.31394
 388  0.95272 0.00000  0.94783 0.31395
 389  0.94870 0.00000  0.94782 0.31396
 390  0.94794 0.00000  0.94777 0.31395
 391  0.94826 0.00000  0.94773 0.31395
 392  0.95004 0.00000  0.94773 0.31394
 393  0.94851 0.00000  0.94772 0.31393
 394  0.95086 0.00000  0.94771 0.31393
 395  0.95485 0.00000  0.94773 0.31390
 396  0.94863 0.00000  0.94773 0.31389
 397  0.95005 0.00000  0.94775 0.31393
 398  0.95355 0.00000  0.94777 0.31391
 399  0.94881 0.00000  0.94777 0.31393
 400  0.94882 0.00000  0.94774 0.31391
 401  0.95085 0.00000  0.94777 0.31393
 402  0.94961 0.00000  0.94775 0.31391
 403  0.95244 0.00000  0.94779 0.31394
 404  0.94837 0.00000  0.94778 0.31394
 405  0.94930 0.00000  0.94777 0.31393
 406  0.94762 0.00000  0.94774 0.31391
 407  0.94845 0.00000  0.94773 0.31391
 408  0.95199 0.00000  0.94774 0.31391
 409  0.95359 0.00000  0.94777 0.31391
 410  0.95273 0.00000  0.94781 0.31394
 411  0.95150 0.00000  0.94783 0.31394
 412  0.95345 0.00000  0.94783 0.31394
 413  0.94891 0.00000  0.94781 0.31394
 414  0.95361 0.00000  0.94782 0.31392
 415  0.94915 0.00000  0.94782 0.31393
 416  0.94893 0.00000  0.94781 0.31394
 417  0.94819 0.00000  0.94779 0.31394
 418  0.95134 0.00000  0.94779 0.31393
 419  0.95330 0.00000  0.94780 0.31391
 420  0.95310 0.00000  0.94784 0.31392
 421  0.95478 0.00000  0.94787 0.31392
 422  0.94661 0.00000  0.94784 0.31391
 423  0.95128 0.00000  0.94787 0.31393
 424  0.95117 0.00000  0.94787 0.31393
 425  0.94690 0.00000  0.94785 0.31393
 426  0.94968 0.00000  0.94784 0.31392
 427  0.95080 0.00000  0.94783 0.31391
 428  0.94930 0.00000  0.94784 0.31394
 429  0.95148 0.00000  0.94783 0.31391
 430  0.95277 0.00000  0.94785 0.31391
 431  0.95407 0.00000  0.94788 0.31391
 432  0.95313 0.00000  0.94791 0.31393
 433  0.94804 0.00000  0.94787 0.31391
 434  0.95345 0.00000  0.94790 0.31391
 435  0.95022 0.00000  0.94789 0.31392
 436  0.94926 0.00000  0.94787 0.31391
 437  0.94765 0.00000  0.94785 0.31391
 438  0.94771 0.00000  0.94783 0.31393
 439  0.94635 0.00000  0.94782 0.31395
 440  0.95485 0.00000  0.94787 0.31396
 441  0.95186 0.00000  0.94787 0.31396
 442  0.94865 0.00000  0.94789 0.31398
 443  0.94956 0.00000  0.94785 0.31396
 444  0.95169 0.00000  0.94788 0.31398
 445  0.95062 0.00000  0.94786 0.31397
 446  0.95457 0.00000  0.94789 0.31396
 447  0.95240 0.00000  0.94788 0.31396
 448  0.95150 0.00000  0.94789 0.31396
 449  0.95561 0.00000  0.94795 0.31396
 450  0.95181 0.00000  0.94797 0.31399
 451  0.95325 0.00000  0.94799 0.31399
 452  0.94949 0.00000  0.94799 0.31399
 453  0.94775 0.00000  0.94793 0.31399
 454  0.95125 0.00000  0.94794 0.31399
 455  0.95023 0.00000  0.94792 0.31398
 456  0.94888 0.00000  0.94791 0.31399
 457  0.94664 0.00000  0.94787 0.31398
 458  0.95190 0.00000  0.94786 0.31397
 459  0.94876 0.00000  0.94786 0.31397
 460  0.95201 0.00000  0.94787 0.31397
 461  0.94590 0.00000  0.94785 0.31399
 462  0.95181 0.00000  0.94788 0.31400
 463  0.94412 0.00000  0.94782 0.31399
 464  0.94907 0.00000  0.94780 0.31399
 465  0.95082 0.00000  0.94782 0.31400
 466  0.94548 0.00000  0.94778 0.31400
 467  0.94984 0.00000  0.94777 0.31400
 468  0.95093 0.00000  0.94782 0.31400
 469  0.94965 0.00000  0.94783 0.31401
 470  0.94991 0.00000  0.94780 0.31401
 471  0.95014 0.00000  0.94779 0.31400
 472  0.95108 0.00000  0.94779 0.31401
 473  0.95105 0.00000  0.94782 0.31401
 474  0.95280 0.00000  0.94785 0.31401
 475  0.94639 0.00000  0.94782 0.31401
 476  0.94712 0.00000  0.94778 0.31402
 477  0.94881 0.00000  0.94774 0.31401
 478  0.95002 0.00000  0.94774 0.31401
 479  0.94536 0.00000  0.94770 0.31401
 480  0.95048 0.00000  0.94771 0.31402
 481  0.95067 0.00000  0.94772 0.31402
 482  0.94925 0.00000  0.94771 0.31402
 483  0.94584 0.00000  0.94770 0.31402
 484  0.95121 0.00000  0.94772 0.31402
 485  0.94873 0.00000  0.94770 0.31403
 486  0.95307 0.00000  0.94775 0.31403
 487  0.95124 0.00000  0.94776 0.31402
 488  0.94642 0.00000  0.94773 0.31403
 489  0.94876 0.00000  0.94774 0.31403
 490  0.94984 0.00000  0.94775 0.31403
 491  0.94707 0.00000  0.94776 0.31404
 492  0.95130 0.00000  0.94774 0.31402
 493  0.95199 0.00000  0.94777 0.31403
 494  0.94820 0.00000  0.94773 0.31403
 495  0.94946 0.00000  0.94774 0.31403
 496  0.94845 0.00000  0.94777 0.31403
 497  0.94684 0.00000  0.94773 0.31403
 498  0.94809 0.00000  0.94771 0.31403
 499  0.94467 0.00000  0.94773 0.31404
chose model 157 M_auc_158
chose model 160 M_auc_161
chose model 62 M_auc_63
chose model 122 M_auc_123
chose model 17 M_auc_18
chose model 189 M_auc_190
chose model 148 M_auc_149
chose model 241 M_auc_242
chose model 118 M_auc_119
chose model 119 M_auc_120
processing 4000 predictions...

0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
 done.
elapsed: [2718.48s cpu, 2518476.2040 mticks, 942.29s wall]
score: 0.3299  baseline: 0.3384  diff: -0.00852
category UNKNOWN: count 0 avg error 0 baseline avg error 0 avg improvement 0
category AUTO: count 936 avg error 0.0836335 baseline avg error 0.0970217 avg improvement 0.0133882
category POSS: count 2576 avg error 0.333391 baseline avg error 0.342472 avg improvement 0.00908091
category IMP: count 488 avg error 0.784021 baseline avg error 0.780242 avg improvement -0.00377895
overall: count 4000 avg error 0.329924 baseline avg error 0.338444 avg improvement 0.00851991
worst entries: 
0: 3714  label: 1 pred: -0.598797 bl: 0.1087 POSS error_pred: 0.952071 error_bl: 0.38483 improvement: -0.567241
    min: -0.973  max: 0.667 avg: 0.04966
explanation: 
no explanation

1: 2906  label: 1 pred: -0.312796 bl: 0.2012 POSS error_pred: 0.751978 error_bl: 0.269428 improvement: -0.48255
    min: -0.675  max: 0.5125 avg: 0.001948
explanation: 
no explanation

2: 1985  label: 1 pred: -0.32468 bl: 0.17325 POSS error_pred: 0.762215 error_bl: 0.30107 improvement: -0.461145
    min: -0.455  max: 0.8145 avg: 0.212308
explanation: 
no explanation

3: 3740  label: 1 pred: -0.31962 bl: 0.1467 POSS error_pred: 0.758958 error_bl: 0.331782 improvement: -0.427175
    min: -0.589  max: 0.587 avg: 0.130444
explanation: 
no explanation

4: 610  label: 1 pred: -0.245681 bl: 0.20435 POSS error_pred: 0.675198 error_bl: 0.26524 improvement: -0.409958
    min: -0.9165  max: 0.6395 avg: 0.265482
explanation: 
no explanation

5: 1208  label: 1 pred: -0.254289 bl: 0.18475 POSS error_pred: 0.691484 error_bl: 0.285714 improvement: -0.40577
    min: -0.802  max: 0.4385 avg: 0.116308
explanation: 
no explanation

6: 3452  label: 1 pred: -0.049561 bl: 0.5847 POSS error_pred: 0.427641 error_bl: 0.0335039 improvement: -0.394137
    min: -0.328  max: 0.9865 avg: 0.41519
explanation: 
no explanation

7: 1304  label: 1 pred: -0.279676 bl: 0.13935 POSS error_pred: 0.719404 error_bl: 0.345277 improvement: -0.374127
    min: -0.6195  max: 0.4675 avg: -0.00458
explanation: 
no explanation

8: 3678  label: 1 pred: -0.148895 bl: 0.27925 POSS error_pred: 0.562122 error_bl: 0.200558 improvement: -0.361564
    min: -0.716  max: 0.918 avg: 0.309016
explanation: 
no explanation

9: 1585  label: 1 pred: -0.0840663 bl: 0.38015 POSS error_pred: 0.475105 error_bl: 0.126105 improvement: -0.349
    min: -0.433  max: 0.708 avg: 0.244542
explanation: 
no explanation

10: 230  label: 1 pred: -0.385788 bl: 0.01995 POSS error_pred: 0.820382 error_bl: 0.502559 improvement: -0.317822
    min: -0.6495  max: 0.6615 avg: -0.025896
explanation: 
no explanation

11: 2024  label: 1 pred: -0.137056 bl: 0.24455 POSS error_pred: 0.54537 error_bl: 0.229874 improvement: -0.315496
    min: -0.5705  max: 0.579 avg: 0.172364
explanation: 
no explanation

12: 3405  label: 1 pred: -0.182807 bl: 0.17905 POSS error_pred: 0.604002 error_bl: 0.294556 improvement: -0.309446
    min: -0.418  max: 0.6285 avg: 0.071718
explanation: 
no explanation

13: 3630  label: 1 pred: -0.299768 bl: 0.0719 POSS error_pred: 0.737552 error_bl: 0.428106 improvement: -0.309446
    min: -0.705  max: 0.4795 avg: 0.079336
explanation: 
no explanation

14: 2423  label: 1 pred: -0.137942 bl: 0.224 POSS error_pred: 0.546301 error_bl: 0.246161 improvement: -0.30014
    min: -0.3425  max: 0.6795 avg: 0.1014
explanation: 
no explanation

15: 671  label: 1 pred: -0.258719 bl: 0.0875 POSS error_pred: 0.695207 error_bl: 0.409493 improvement: -0.285714
    min: -0.5225  max: 0.438 avg: 0.062814
explanation: 
no explanation

16: 1769  label: 1 pred: -0.120164 bl: 0.2194 POSS error_pred: 0.523965 error_bl: 0.250349 improvement: -0.273616
    min: -0.118  max: 0.806 avg: 0.377692
explanation: 
no explanation

17: 2051  label: 1 pred: -0.335963 bl: 0.01795 POSS error_pred: 0.774314 error_bl: 0.505817 improvement: -0.268497
    min: -0.6385  max: 0.337 avg: 0.018952
explanation: 
no explanation

