loading data...Twoway_Layer::random_fill(): limit = 0.103695 ni = 93 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
  79  0.61820 0.00000  0.61003 0.06009
  80  0.62150 0.00000  0.61004 0.06009
  81  0.62150 0.00000  0.61001 0.06008
  82  0.62052 0.00000  0.61001 0.06007
  83  0.61811 0.00000  0.61002 0.06006
  84  0.61834 0.00000  0.60998 0.06006
  85  0.62091 0.00000  0.60997 0.06005
  86  0.62252 0.00000  0.61001 0.06004
  87  0.61895 0.00000  0.61003 0.06003
  88  0.61326 0.00000  0.60997 0.06003
  89  0.62147 0.00000  0.61004 0.06002
  90  0.61503 0.00000  0.61000 0.06002
  91  0.62237 0.00000  0.61005 0.06001
  92  0.61547 0.00000  0.61001 0.06000
  93  0.62395 0.00000  0.61004 0.05999
  94  0.61724 0.00000  0.61004 0.05999
  95  0.62162 0.00000  0.61009 0.05998
  96  0.61706 0.00000  0.61012 0.05997
  97  0.62046 0.00000  0.61020 0.05996
  98  0.62128 0.00000  0.61016 0.05995
  99  0.61174 0.00000  0.61004 0.05995
 100  0.61939 0.00000  0.61006 0.05994
 101  0.62083 0.00000  0.61009 0.05993
 102  0.62002 0.00000  0.61010 0.05992
 103  0.62100 0.00000  0.61010 0.05992
 104  0.61962 0.00000  0.61010 0.05991
 105  0.61709 0.00000  0.61010 0.05991
 106  0.61448 0.00000  0.61005 0.05990
 107  0.61480 0.00000  0.61004 0.05989
 108  0.61834 0.00000  0.61003 0.05989
 109  0.62094 0.00000  0.61010 0.05989
 110  0.62048 0.00000  0.61015 0.05988
 111  0.62019 0.00000  0.61017 0.05987
 112  0.62244 0.00000  0.61022 0.05986
 113  0.62162 0.00000  0.61021 0.05985
 114  0.62041 0.00000  0.61016 0.05985
 115  0.61877 0.00000  0.61013 0.05984
 116  0.60698 0.00000  0.61006 0.05984
 117  0.61946 0.00000  0.61008 0.05982
 118  0.61851 0.00000  0.61006 0.05982
 119  0.62038 0.00000  0.61011 0.05980
 120  0.61325 0.00000  0.61005 0.05981
 121  0.62234 0.00000  0.61010 0.05979
 122  0.62158 0.00000  0.61012 0.05979
 123  0.61817 0.00000  0.61009 0.05978
 124  0.61855 0.00000  0.61007 0.05978
 125  0.61746 0.00000  0.61005 0.05977
 126  0.61747 0.00000  0.61008 0.05976
 127  0.61245 0.00000  0.61008 0.05975
 128  0.62074 0.00000  0.61006 0.05975
 129  0.61992 0.00000  0.61012 0.05975
 130  0.61283 0.00000  0.61008 0.05974
 131  0.62275 0.00000  0.61012 0.05974
 132  0.61814 0.00000  0.61013 0.05973
 133  0.62409 0.00000  0.61016 0.05973
 134  0.61448 0.00000  0.61010 0.05973
 135  0.62294 0.00000  0.61014 0.05972
 136  0.62240 0.00000  0.61017 0.05971
 137  0.61502 0.00000  0.61007 0.05970
 138  0.62093 0.00000  0.61010 0.05970
 139  0.62085 0.00000  0.61007 0.05969
 140  0.62085 0.00000  0.61009 0.05968
 141  0.61735 0.00000  0.61009 0.05967
 142  0.61663 0.00000  0.61003 0.05967
 143  0.62447 0.00000  0.61008 0.05966
 144  0.61672 0.00000  0.61008 0.05965
 145  0.61626 0.00000  0.61008 0.05965
 146  0.61721 0.00000  0.61009 0.05964
 147  0.62333 0.00000  0.61014 0.05964
 148  0.62109 0.00000  0.61018 0.05963
 149  0.62033 0.00000  0.61020 0.05963
 150  0.61310 0.00000  0.61010 0.05963
 151  0.61757 0.00000  0.61013 0.05963
 152  0.61860 0.00000  0.61009 0.05962
 153  0.61350 0.00000  0.61004 0.05962
 154  0.61976 0.00000  0.61005 0.05961
 155  0.61595 0.00000  0.61002 0.05960
 156  0.61487 0.00000  0.61002 0.05959
 157  0.61207 0.00000  0.60997 0.05959
 158  0.62184 0.00000  0.61001 0.05958
 159  0.62184 0.00000  0.61005 0.05957
 160  0.62110 0.00000  0.61009 0.05956
 161  0.61601 0.00000  0.61008 0.05956
 162  0.61425 0.00000  0.61004 0.05955
 163  0.62461 0.00000  0.61011 0.05955
 164  0.62110 0.00000  0.61009 0.05954
 165  0.62060 0.00000  0.61012 0.05953
 166  0.62136 0.00000  0.61014 0.05952
 167  0.61826 0.00000  0.61017 0.05951
 168  0.62112 0.00000  0.61013 0.05951
 169  0.62207 0.00000  0.61011 0.05950
 170  0.61890 0.00000  0.61011 0.05949
 171  0.61709 0.00000  0.61008 0.05949
 172  0.62077 0.00000  0.61011 0.05949
 173  0.61865 0.00000  0.61010 0.05949
 174  0.61702 0.00000  0.61002 0.05949
 175  0.61672 0.00000  0.61002 0.05948
 176  0.61862 0.00000  0.61003 0.05947
 177  0.61715 0.00000  0.61005 0.05947
 178  0.61206 0.00000  0.60997 0.05947
 179  0.62583 0.00000  0.61004 0.05946
 180  0.62010 0.00000  0.61000 0.05945
 181  0.62173 0.00000  0.61000 0.05944
 182  0.62014 0.00000  0.61000 0.05943
 183  0.61743 0.00000  0.61001 0.05942
 184  0.61270 0.00000  0.60995 0.05941
 185  0.61709 0.00000  0.60989 0.05941
 186  0.61776 0.00000  0.60985 0.05940
 187  0.61017 0.00000  0.60987 0.05940
 188  0.62145 0.00000  0.60988 0.05938
 189  0.61638 0.00000  0.60988 0.05938
 190  0.61321 0.00000  0.60977 0.05937
 191  0.62338 0.00000  0.60984 0.05937
 192  0.61585 0.00000  0.60987 0.05937
 193  0.61594 0.00000  0.60982 0.05936
 194  0.61742 0.00000  0.60980 0.05936
 195  0.61423 0.00000  0.60977 0.05936
 196  0.62041 0.00000  0.60979 0.05934
 197  0.62092 0.00000  0.60984 0.05934
 198  0.62239 0.00000  0.60986 0.05933
 199  0.61648 0.00000  0.60988 0.05932
 200  0.61702 0.00000  0.60983 0.05931
 201  0.62118 0.00000  0.60981 0.05931
 202  0.61419 0.00000  0.60981 0.05930
 203  0.61548 0.00000  0.60979 0.05930
 204  0.62312 0.00000  0.60984 0.05929
 205  0.62088 0.00000  0.60983 0.05929
 206  0.61447 0.00000  0.60975 0.05929
 207  0.61382 0.00000  0.60972 0.05928
 208  0.62199 0.00000  0.60975 0.05927
 209  0.60997 0.00000  0.60971 0.05927
 210  0.62164 0.00000  0.60972 0.05926
 211  0.62113 0.00000  0.60980 0.05925
 212  0.61627 0.00000  0.60978 0.05924
 213  0.61457 0.00000  0.60973 0.05923
 214  0.62403 0.00000  0.60975 0.05923
 215  0.61661 0.00000  0.60973 0.05923
 216  0.61721 0.00000  0.60972 0.05922
 217  0.61481 0.00000  0.60974 0.05922
 218  0.61551 0.00000  0.60971 0.05921
 219  0.61632 0.00000  0.60970 0.05920
 220  0.62696 0.00000  0.60974 0.05920
 221  0.61567 0.00000  0.60968 0.05919
 222  0.61768 0.00000  0.60971 0.05919
 223  0.61519 0.00000  0.60968 0.05919
 224  0.62170 0.00000  0.60975 0.05918
 225  0.62097 0.00000  0.60972 0.05917
 226  0.62014 0.00000  0.60976 0.05916
 227  0.62114 0.00000  0.60973 0.05915
 228  0.61709 0.00000  0.60971 0.05914
 229  0.61711 0.00000  0.60965 0.05914
 230  0.61490 0.00000  0.60961 0.05913
 231  0.61758 0.00000  0.60963 0.05913
 232  0.61581 0.00000  0.60964 0.05912
 233  0.61462 0.00000  0.60961 0.05912
 234  0.62164 0.00000  0.60961 0.05911
 235  0.62327 0.00000  0.60967 0.05911
 236  0.61522 0.00000  0.60963 0.05911
 237  0.61629 0.00000  0.60964 0.05910
 238  0.62454 0.00000  0.60967 0.05909
 239  0.62302 0.00000  0.60967 0.05909
 240  0.61903 0.00000  0.60964 0.05908
 241  0.61172 0.00000  0.60959 0.05908
 242  0.61540 0.00000  0.60956 0.05907
 243  0.61334 0.00000  0.60954 0.05906
 244  0.61629 0.00000  0.60951 0.05906
 245  0.61573 0.00000  0.60949 0.05905
 246  0.61466 0.00000  0.60947 0.05904
 247  0.61652 0.00000  0.60948 0.05904
 248  0.61435 0.00000  0.60941 0.05904
 249  0.62061 0.00000  0.60946 0.05903
 250  0.61692 0.00000  0.60945 0.05903
 251  0.61554 0.00000  0.60939 0.05902
 252  0.60696 0.00000  0.60939 0.05902
 253  0.62042 0.00000  0.60940 0.05901
 254  0.62023 0.00000  0.60948 0.05900
 255  0.61842 0.00000  0.60950 0.05900
 256  0.61654 0.00000  0.60945 0.05900
 257  0.61795 0.00000  0.60949 0.05900
 258  0.61540 0.00000  0.60944 0.05899
 259  0.62001 0.00000  0.60951 0.05899
 260  0.61805 0.00000  0.60949 0.05898
 261  0.62047 0.00000  0.60945 0.05898
 262  0.61490 0.00000  0.60944 0.05898
 263  0.61692 0.00000  0.60945 0.05897
 264  0.61769 0.00000  0.60942 0.05896
 265  0.62151 0.00000  0.60944 0.05896
 266  0.62217 0.00000  0.60945 0.05896
 267  0.61786 0.00000  0.60944 0.05895
 268  0.62109 0.00000  0.60943 0.05894
 269  0.61504 0.00000  0.60939 0.05894
 270  0.62323 0.00000  0.60946 0.05893
 271  0.62094 0.00000  0.60948 0.05893
 272  0.61680 0.00000  0.60942 0.05892
 273  0.62193 0.00000  0.60943 0.05892
 274  0.61762 0.00000  0.60945 0.05891
 275  0.61350 0.00000  0.60942 0.05891
 276  0.61674 0.00000  0.60945 0.05891
 277  0.61656 0.00000  0.60939 0.05890
 278  0.61601 0.00000  0.60933 0.05890
 279  0.61312 0.00000  0.60930 0.05890
 280  0.61986 0.00000  0.60938 0.05890
 281  0.61809 0.00000  0.60934 0.05889
 282  0.62022 0.00000  0.60936 0.05889
 283  0.61698 0.00000  0.60931 0.05888
 284  0.61116 0.00000  0.60925 0.05888
 285  0.62102 0.00000  0.60931 0.05887
 286  0.61651 0.00000  0.60926 0.05887
 287  0.62303 0.00000  0.60930 0.05886
 288  0.61953 0.00000  0.60930 0.05886
 289  0.61726 0.00000  0.60930 0.05886
 290  0.61886 0.00000  0.60930 0.05885
 291  0.61726 0.00000  0.60928 0.05885
 292  0.61921 0.00000  0.60926 0.05885
 293  0.62095 0.00000  0.60927 0.05884
 294  0.62038 0.00000  0.60927 0.05884
 295  0.61341 0.00000  0.60920 0.05883
 296  0.61644 0.00000  0.60920 0.05883
 297  0.61823 0.00000  0.60923 0.05883
 298  0.62117 0.00000  0.60928 0.05882
 299  0.61391 0.00000  0.60926 0.05881
 300  0.61867 0.00000  0.60927 0.05881
 301  0.61850 0.00000  0.60927 0.05881
 302  0.61555 0.00000  0.60922 0.05880
 303  0.62253 0.00000  0.60929 0.05880
 304  0.61889 0.00000  0.60928 0.05880
 305  0.61957 0.00000  0.60928 0.05879
 306  0.61650 0.00000  0.60921 0.05878
 307  0.61104 0.00000  0.60915 0.05878
 308  0.61797 0.00000  0.60913 0.05877
 309  0.62039 0.00000  0.60913 0.05877
 310  0.61422 0.00000  0.60916 0.05877
 311  0.61487 0.00000  0.60911 0.05876
 312  0.61103 0.00000  0.60905 0.05876
 313  0.62251 0.00000  0.60909 0.05876
 314  0.61848 0.00000  0.60907 0.05876
 315  0.61548 0.00000  0.60907 0.05875
 316  0.61646 0.00000  0.60908 0.05875
 317  0.61278 0.00000  0.60903 0.05874
 318  0.62163 0.00000  0.60905 0.05874
 319  0.61203 0.00000  0.60901 0.05874
 320  0.62103 0.00000  0.60903 0.05874
 321  0.61818 0.00000  0.60907 0.05875
 322  0.62130 0.00000  0.60905 0.05875
 323  0.61688 0.00000  0.60908 0.05875
 324  0.61383 0.00000  0.60900 0.05874
 325  0.61989 0.00000  0.60904 0.05873
 326  0.61771 0.00000  0.60906 0.05873
 327  0.61705 0.00000  0.60907 0.05873
 328  0.62188 0.00000  0.60908 0.05873
 329  0.61670 0.00000  0.60904 0.05872
 330  0.61734 0.00000  0.60903 0.05873
 331  0.61414 0.00000  0.60896 0.05872
 332  0.61459 0.00000  0.60896 0.05872
 333  0.61924 0.00000  0.60898 0.05871
 334  0.62343 0.00000  0.60903 0.05872
 335  0.62045 0.00000  0.60903 0.05870
 336  0.61834 0.00000  0.60899 0.05871
 337  0.61902 0.00000  0.60904 0.05870
 338  0.61651 0.00000  0.60900 0.05870
 339  0.62341 0.00000  0.60901 0.05869
 340  0.62072 0.00000  0.60903 0.05869
 341  0.61603 0.00000  0.60899 0.05869
 342  0.62009 0.00000  0.60899 0.05869
 343  0.62194 0.00000  0.60902 0.05870
 344  0.62384 0.00000  0.60905 0.05869
 345  0.61570 0.00000  0.60903 0.05869
 346  0.61668 0.00000  0.60900 0.05869
 347  0.61990 0.00000  0.60903 0.05869
 348  0.61793 0.00000  0.60897 0.05868
 349  0.61811 0.00000  0.60899 0.05867
 350  0.61977 0.00000  0.60897 0.05867
 351  0.62120 0.00000  0.60901 0.05867
 352  0.61933 0.00000  0.60898 0.05867
 353  0.61941 0.00000  0.60899 0.05867
 354  0.62125 0.00000  0.60903 0.05867
 355  0.61833 0.00000  0.60899 0.05866
 356  0.61981 0.00000  0.60901 0.05866
 357  0.61923 0.00000  0.60900 0.05865
 358  0.61685 0.00000  0.60896 0.05865
 359  0.61788 0.00000  0.60896 0.05864
 360  0.61568 0.00000  0.60900 0.05864
 361  0.61527 0.00000  0.60896 0.05864
 362  0.61492 0.00000  0.60894 0.05864
 363  0.61874 0.00000  0.60890 0.05863
 364  0.62077 0.00000  0.60893 0.05863
 365  0.61347 0.00000  0.60894 0.05864
 366  0.61162 0.00000  0.60891 0.05863
 367  0.61315 0.00000  0.60887 0.05862
 368  0.61919 0.00000  0.60890 0.05862
 369  0.61694 0.00000  0.60892 0.05862
 370  0.61801 0.00000  0.60891 0.05862
 371  0.62269 0.00000  0.60894 0.05862
 372  0.62058 0.00000  0.60894 0.05862
 373  0.62255 0.00000  0.60895 0.05862
 374  0.61223 0.00000  0.60891 0.05862
 375  0.61878 0.00000  0.60893 0.05861
 376  0.61509 0.00000  0.60893 0.05861
 377  0.61779 0.00000  0.60893 0.05861
 378  0.61907 0.00000  0.60890 0.05860
 379  0.60903 0.00000  0.60883 0.05860
 380  0.61885 0.00000  0.60886 0.05860
 381  0.61691 0.00000  0.60886 0.05860
 382  0.61743 0.00000  0.60889 0.05860
 383  0.62084 0.00000  0.60890 0.05860
 384  0.61925 0.00000  0.60894 0.05860
 385  0.61972 0.00000  0.60896 0.05860
 386  0.61770 0.00000  0.60896 0.05860
 387  0.61809 0.00000  0.60893 0.05860
 388  0.61689 0.00000  0.60892 0.05859
 389  0.61264 0.00000  0.60887 0.05859
 390  0.60945 0.00000  0.60879 0.05859
 391  0.61674 0.00000  0.60877 0.05858
 392  0.61028 0.00000  0.60873 0.05858
 393  0.61640 0.00000  0.60872 0.05858
 394  0.61806 0.00000  0.60874 0.05858
 395  0.62113 0.00000  0.60881 0.05858
 396  0.61365 0.00000  0.60877 0.05858
 397  0.61390 0.00000  0.60878 0.05858
 398  0.61435 0.00000  0.60876 0.05858
 399  0.61301 0.00000  0.60873 0.05857
 400  0.61587 0.00000  0.60875 0.05858
 401  0.61640 0.00000  0.60872 0.05857
 402  0.61282 0.00000  0.60870 0.05857
 403  0.61594 0.00000  0.60870 0.05857
 404  0.61909 0.00000  0.60875 0.05858
 405  0.61598 0.00000  0.60873 0.05857
 406  0.61922 0.00000  0.60875 0.05857
 407  0.62670 0.00000  0.60881 0.05857
 408  0.61689 0.00000  0.60886 0.05857
 409  0.61955 0.00000  0.60884 0.05857
 410  0.62065 0.00000  0.60881 0.05857
 411  0.61475 0.00000  0.60885 0.05857
 412  0.61309 0.00000  0.60878 0.05857
 413  0.61517 0.00000  0.60875 0.05857
 414  0.61979 0.00000  0.60880 0.05856
 415  0.61645 0.00000  0.60877 0.05856
 416  0.61951 0.00000  0.60881 0.05856
 417  0.61855 0.00000  0.60883 0.05856
 418  0.61770 0.00000  0.60885 0.05856
 419  0.61380 0.00000  0.60878 0.05856
 420  0.61529 0.00000  0.60876 0.05856
 421  0.61295 0.00000  0.60874 0.05856
 422  0.61752 0.00000  0.60872 0.05856
 423  0.61562 0.00000  0.60872 0.05856
 424  0.61896 0.00000  0.60876 0.05856
 425  0.62023 0.00000  0.60875 0.05856
 426  0.61383 0.00000  0.60870 0.05856
 427  0.62015 0.00000  0.60875 0.05855
 428  0.61838 0.00000  0.60875 0.05856
 429  0.61528 0.00000  0.60874 0.05856
 430  0.61883 0.00000  0.60874 0.05856
 431  0.61965 0.00000  0.60875 0.05856
 432  0.62056 0.00000  0.60874 0.05856
 433  0.61767 0.00000  0.60876 0.05856
 434  0.61825 0.00000  0.60878 0.05856
 435  0.62016 0.00000  0.60880 0.05856
 436  0.62004 0.00000  0.60881 0.05856
 437  0.61012 0.00000  0.60876 0.05856
 438  0.62010 0.00000  0.60877 0.05856
 439  0.61640 0.00000  0.60875 0.05856
 440  0.61563 0.00000  0.60875 0.05856
 441  0.61200 0.00000  0.60868 0.05855
 442  0.61790 0.00000  0.60868 0.05855
 443  0.61920 0.00000  0.60871 0.05855
 444  0.61106 0.00000  0.60869 0.05855
 445  0.61722 0.00000  0.60871 0.05855
 446  0.61816 0.00000  0.60871 0.05855
 447  0.61434 0.00000  0.60867 0.05854
 448  0.61604 0.00000  0.60867 0.05855
 449  0.62091 0.00000  0.60868 0.05855
 450  0.61950 0.00000  0.60870 0.05855
 451  0.61725 0.00000  0.60872 0.05855
 452  0.61713 0.00000  0.60872 0.05855
 453  0.61858 0.00000  0.60868 0.05854
 454  0.61841 0.00000  0.60871 0.05854
 455  0.61777 0.00000  0.60872 0.05854
 456  0.61389 0.00000  0.60868 0.05853
 457  0.61765 0.00000  0.60868 0.05854
 458  0.61303 0.00000  0.60861 0.05854
 459  0.61880 0.00000  0.60863 0.05853
 460  0.61905 0.00000  0.60867 0.05853
 461  0.61749 0.00000  0.60868 0.05853
 462  0.62085 0.00000  0.60866 0.05853
 463  0.61656 0.00000  0.60865 0.05853
 464  0.61720 0.00000  0.60863 0.05852
 465  0.61551 0.00000  0.60864 0.05853
 466  0.61735 0.00000  0.60865 0.05853
 467  0.62201 0.00000  0.60870 0.05853
 468  0.61721 0.00000  0.60868 0.05852
 469  0.61742 0.00000  0.60869 0.05852
 470  0.61661 0.00000  0.60871 0.05853
 471  0.61670 0.00000  0.60871 0.05853
 472  0.61386 0.00000  0.60868 0.05853
 473  0.61583 0.00000  0.60868 0.05853
 474  0.62421 0.00000  0.60874 0.05853
 475  0.61571 0.00000  0.60868 0.05852
 476  0.61991 0.00000  0.60870 0.05852
 477  0.62277 0.00000  0.60872 0.05852
 478  0.61751 0.00000  0.60871 0.05852
 479  0.61697 0.00000  0.60870 0.05852
 480  0.61970 0.00000  0.60870 0.05852
 481  0.61365 0.00000  0.60868 0.05852
 482  0.61735 0.00000  0.60872 0.05852
 483  0.62206 0.00000  0.60872 0.05852
 484  0.61923 0.00000  0.60870 0.05852
 485  0.61923 0.00000  0.60874 0.05852
 486  0.61741 0.00000  0.60873 0.05852
 487  0.62051 0.00000  0.60872 0.05852
 488  0.62294 0.00000  0.60876 0.05852
 489  0.61461 0.00000  0.60874 0.05853
 490  0.61945 0.00000  0.60874 0.05853
 491  0.61853 0.00000  0.60871 0.05852
 492  0.61761 0.00000  0.60871 0.05852
 493  0.61259 0.00000  0.60867 0.05852
 494  0.61343 0.00000  0.60865 0.05852
 495  0.61550 0.00000  0.60865 0.05852
 496  0.61631 0.00000  0.60863 0.05852
 497  0.61780 0.00000  0.60867 0.05853
 498  0.61614 0.00000  0.60869 0.05853
 499  0.61808 0.00000  0.60870 0.05853
processing 3000 predictions...

0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
 done.
elapsed: [2962.87s cpu, 2496896.8531 mticks, 934.21s wall]
score: 0.0585  baseline: 0.0597  diff: -0.00120
category UNKNOWN: count 0 avg error 0 baseline avg error 0 avg improvement 0
category AUTO: count 1792 avg error 0.0247927 baseline avg error 0.0277302 avg improvement 0.00293757
category POSS: count 1046 avg error 0.0809226 baseline avg error 0.080278 avg improvement -0.000644608
category IMP: count 162 avg error 0.285765 baseline avg error 0.279722 avg improvement -0.00604272
overall: count 3000 avg error 0.0584558 baseline avg error 0.0596595 avg improvement 0.00120365
worst entries: 
0: 1092  label: 1 pred: -0.943399 bl: -0.11885 POSS error_pred: 0.762148 error_bl: 0.518329 improvement: -0.243819
    min: -1  max: 0.578 avg: -0.303208
explanation: 
no explanation

1: 2507  label: 1 pred: -0.98983 bl: -0.2767 POSS error_pred: 0.815004 error_bl: 0.674339 improvement: -0.140665
    min: -0.9835  max: 0.402 avg: -0.28284
explanation: 
no explanation

2: 2250  label: 1 pred: -0.815044 bl: -0.0928 POSS error_pred: 0.617221 error_bl: 0.484228 improvement: -0.132992
    min: -0.6375  max: 0.3265 avg: -0.040315
explanation: 
no explanation

3: 90  label: 1 pred: -0.815782 bl: -0.1001 POSS error_pred: 0.618073 error_bl: 0.49318 improvement: -0.124893
    min: -0.7185  max: 0.6665 avg: -0.10141
explanation: 
no explanation

4: 718  label: 1 pred: 0.134876 bl: 0.5545 POSS error_pred: 0.15601 error_bl: 0.0358056 improvement: -0.120205
    min: -0.589  max: 0.985 avg: 0.38098
explanation: 
no explanation

5: 280  label: 1 pred: -0.307767 bl: 0.28535 POSS error_pred: 0.27792 error_bl: 0.161125 improvement: -0.116795
    min: -0.6345  max: 0.495 avg: -0.0180125
explanation: 
no explanation

6: 745  label: 1 pred: -0.941797 bl: -0.2459 POSS error_pred: 0.759591 error_bl: 0.648764 improvement: -0.110827
    min: -0.9205  max: 0.1465 avg: -0.37136
explanation: 
no explanation

7: 1531  label: 1 pred: -0.478239 bl: 0.17945 POSS error_pred: 0.348679 error_bl: 0.239557 improvement: -0.109122
    min: -0.5455  max: 0.742 avg: 0.215822
explanation: 
no explanation

8: 2417  label: 1 pred: -0.821588 bl: -0.12085 POSS error_pred: 0.624041 error_bl: 0.521739 improvement: -0.102302
    min: -0.7555  max: 0.1615 avg: -0.17202
explanation: 
no explanation

9: 2300  label: 1 pred: -0.460005 bl: 0.1808 POSS error_pred: 0.337596 error_bl: 0.236999 improvement: -0.100597
    min: -0.6205  max: 0.5445 avg: 0.146872
explanation: 
no explanation

10: 2961  label: 1 pred: -0.701517 bl: 0.0083 POSS error_pred: 0.491049 error_bl: 0.393862 improvement: -0.0971867
    min: -0.62  max: 0.4345 avg: 0.0048525
explanation: 
no explanation

11: 1773  label: 1 pred: -0.726154 bl: -0.045 POSS error_pred: 0.524297 error_bl: 0.442455 improvement: -0.0818414
    min: -0.5375  max: 0.3535 avg: -0.09664
explanation: 
no explanation

12: 2165  label: 1 pred: -0.560185 bl: 0.0904 POSS error_pred: 0.389599 error_bl: 0.30861 improvement: -0.0809889
    min: -0.409  max: 0.7485 avg: 0.165025
explanation: 
no explanation

13: 428  label: 1 pred: 0.282219 bl: 0.5261 POSS error_pred: 0.12191 error_bl: 0.0409207 improvement: -0.0809889
    min: -0.4245  max: 0.9535 avg: 0.38738
explanation: 
no explanation

14: 1215  label: -1 pred: 0.823563 bl: 0.63085 IMP error_pred: 0.565408 error_bl: 0.484948 improvement: -0.0804597
    min: 0.418  max: 0.8015 avg: 0.635002
explanation: 
no explanation

15: 693  label: 1 pred: -0.546861 bl: 0.0924 POSS error_pred: 0.382779 error_bl: 0.306905 improvement: -0.0758738
    min: -0.533  max: 0.308 avg: -0.01825
explanation: 
no explanation

16: 1646  label: 1 pred: 0.257137 bl: 0.48685 POSS error_pred: 0.126172 error_bl: 0.0520034 improvement: -0.0741688
    min: -0.3705  max: 0.935 avg: 0.504232
explanation: 
no explanation

17: 1512  label: 1 pred: 0.378327 bl: 0.6152 POSS error_pred: 0.100597 error_bl: 0.028133 improvement: -0.0724638
    min: -0.2705  max: 1 avg: 0.380375
explanation: 
no explanation

18: 2005  label: -1 pred: 0.666884 bl: 0.46985 IMP error_pred: 0.343186 error_bl: 0.271483 improvement: -0.0717022
    min: 0.3275  max: 0.6315 avg: 0.47468
explanation: 
no explanation

