loading data...Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
  98  0.81732 0.00000  0.82947 0.17980
  99  0.81770 0.00000  0.82950 0.17980
 100  0.81980 0.00000  0.82951 0.17980
 101  0.82029 0.00000  0.82951 0.17980
 102  0.81312 0.00000  0.82953 0.17982
 103  0.81940 0.00000  0.82955 0.17982
 104  0.81852 0.00000  0.82962 0.17982
 105  0.82374 0.00000  0.82963 0.17982
 106  0.83742 0.00000  0.82975 0.17981
 107  0.80571 0.00000  0.82974 0.17983
 108  0.82018 0.00000  0.82972 0.17983
 109  0.80369 0.00000  0.82963 0.17984
 110  0.81694 0.00000  0.82969 0.17985
 111  0.83449 0.00000  0.82975 0.17984
 112  0.81464 0.00000  0.82970 0.17984
 113  0.81603 0.00000  0.82975 0.17985
 114  0.81281 0.00000  0.82968 0.17986
 115  0.80788 0.00000  0.82964 0.17987
 116  0.81503 0.00000  0.82970 0.17987
 117  0.82055 0.00000  0.82976 0.17988
 118  0.80798 0.00000  0.82979 0.17989
 119  0.81285 0.00000  0.82976 0.17990
 120  0.82094 0.00000  0.82987 0.17990
 121  0.83061 0.00000  0.82988 0.17989
 122  0.80855 0.00000  0.82972 0.17989
 123  0.80937 0.00000  0.82971 0.17989
 124  0.81456 0.00000  0.82962 0.17989
 125  0.81390 0.00000  0.82961 0.17990
 126  0.81201 0.00000  0.82964 0.17991
 127  0.82839 0.00000  0.82970 0.17990
 128  0.83327 0.00000  0.82978 0.17990
 129  0.81502 0.00000  0.82981 0.17991
 130  0.83206 0.00000  0.82991 0.17992
 131  0.83156 0.00000  0.82986 0.17991
 132  0.81177 0.00000  0.82982 0.17992
 133  0.82384 0.00000  0.82983 0.17993
 134  0.81372 0.00000  0.82978 0.17993
 135  0.82576 0.00000  0.82978 0.17993
 136  0.81529 0.00000  0.82981 0.17994
 137  0.82825 0.00000  0.82989 0.17994
 138  0.82479 0.00000  0.82992 0.17994
 139  0.81383 0.00000  0.82992 0.17995
 140  0.81801 0.00000  0.83004 0.17997
 141  0.82861 0.00000  0.83000 0.17997
 142  0.81654 0.00000  0.83001 0.17997
 143  0.81016 0.00000  0.83002 0.17998
 144  0.81677 0.00000  0.83007 0.17999
 145  0.80335 0.00000  0.83002 0.18000
 146  0.82325 0.00000  0.82998 0.18000
 147  0.82885 0.00000  0.83008 0.18000
 148  0.82405 0.00000  0.83005 0.18000
 149  0.82745 0.00000  0.83002 0.18000
 150  0.82298 0.00000  0.83002 0.18001
 151  0.81838 0.00000  0.83011 0.18002
 152  0.82015 0.00000  0.83017 0.18003
 153  0.80894 0.00000  0.83002 0.18004
 154  0.79511 0.00000  0.82999 0.18005
 155  0.81655 0.00000  0.83016 0.18007
 156  0.81232 0.00000  0.83026 0.18007
 157  0.80894 0.00000  0.83025 0.18007
 158  0.81314 0.00000  0.83024 0.18007
 159  0.81090 0.00000  0.83023 0.18008
 160  0.82306 0.00000  0.83020 0.18008
 161  0.80111 0.00000  0.83020 0.18009
 162  0.81623 0.00000  0.83007 0.18008
 163  0.81805 0.00000  0.83009 0.18009
 164  0.82008 0.00000  0.83007 0.18009
 165  0.81695 0.00000  0.83004 0.18010
 166  0.83556 0.00000  0.83013 0.18009
 167  0.81843 0.00000  0.83019 0.18010
 168  0.83412 0.00000  0.83023 0.18009
 169  0.81172 0.00000  0.83017 0.18010
 170  0.81660 0.00000  0.83022 0.18011
 171  0.81999 0.00000  0.83022 0.18012
 172  0.81709 0.00000  0.83024 0.18012
 173  0.81557 0.00000  0.83021 0.18013
 174  0.81396 0.00000  0.83020 0.18014
 175  0.81151 0.00000  0.83012 0.18015
 176  0.82028 0.00000  0.83020 0.18015
 177  0.82443 0.00000  0.83027 0.18015
 178  0.82144 0.00000  0.83030 0.18015
 179  0.83069 0.00000  0.83039 0.18015
 180  0.81083 0.00000  0.83036 0.18015
 181  0.80950 0.00000  0.83035 0.18016
 182  0.81507 0.00000  0.83045 0.18017
 183  0.80761 0.00000  0.83039 0.18018
 184  0.81169 0.00000  0.83025 0.18018
 185  0.83070 0.00000  0.83031 0.18018
 186  0.81486 0.00000  0.83037 0.18018
 187  0.81486 0.00000  0.83034 0.18019
 188  0.82414 0.00000  0.83039 0.18019
 189  0.81031 0.00000  0.83037 0.18019
 190  0.82285 0.00000  0.83029 0.18019
 191  0.81744 0.00000  0.83027 0.18019
 192  0.81259 0.00000  0.83038 0.18020
 193  0.80824 0.00000  0.83031 0.18020
 194  0.80769 0.00000  0.83036 0.18021
 195  0.81289 0.00000  0.83040 0.18021
 196  0.83794 0.00000  0.83038 0.18021
 197  0.81533 0.00000  0.83036 0.18021
 198  0.80641 0.00000  0.83031 0.18022
 199  0.81914 0.00000  0.83019 0.18022
 200  0.80738 0.00000  0.83020 0.18023
 201  0.82733 0.00000  0.83024 0.18022
 202  0.81217 0.00000  0.83031 0.18022
 203  0.79580 0.00000  0.83023 0.18023
 204  0.81051 0.00000  0.83020 0.18024
 205  0.82510 0.00000  0.83027 0.18024
 206  0.80792 0.00000  0.83018 0.18024
 207  0.82123 0.00000  0.83029 0.18024
 208  0.82246 0.00000  0.83030 0.18025
 209  0.82597 0.00000  0.83030 0.18025
 210  0.82319 0.00000  0.83038 0.18025
 211  0.82930 0.00000  0.83046 0.18025
 212  0.82005 0.00000  0.83052 0.18026
 213  0.80730 0.00000  0.83051 0.18026
 214  0.82461 0.00000  0.83070 0.18026
 215  0.81005 0.00000  0.83074 0.18027
 216  0.81013 0.00000  0.83059 0.18027
 217  0.81636 0.00000  0.83065 0.18028
 218  0.80211 0.00000  0.83066 0.18029
 219  0.81293 0.00000  0.83060 0.18030
 220  0.83141 0.00000  0.83068 0.18029
 221  0.81424 0.00000  0.83070 0.18030
 222  0.82590 0.00000  0.83074 0.18029
 223  0.81225 0.00000  0.83068 0.18029
 224  0.80507 0.00000  0.83054 0.18030
 225  0.81402 0.00000  0.83052 0.18031
 226  0.82321 0.00000  0.83046 0.18031
 227  0.83351 0.00000  0.83061 0.18030
 228  0.82029 0.00000  0.83067 0.18030
 229  0.82350 0.00000  0.83072 0.18030
 230  0.81860 0.00000  0.83076 0.18031
 231  0.80532 0.00000  0.83072 0.18031
 232  0.80652 0.00000  0.83073 0.18033
 233  0.81348 0.00000  0.83070 0.18033
 234  0.82231 0.00000  0.83073 0.18032
 235  0.83169 0.00000  0.83078 0.18032
 236  0.82792 0.00000  0.83088 0.18032
 237  0.81260 0.00000  0.83079 0.18033
 238  0.82485 0.00000  0.83088 0.18033
 239  0.80634 0.00000  0.83079 0.18034
 240  0.83053 0.00000  0.83077 0.18034
 241  0.81893 0.00000  0.83083 0.18034
 242  0.81713 0.00000  0.83080 0.18034
 243  0.80679 0.00000  0.83068 0.18036
 244  0.82403 0.00000  0.83070 0.18036
 245  0.81404 0.00000  0.83068 0.18036
 246  0.81423 0.00000  0.83067 0.18037
 247  0.82161 0.00000  0.83061 0.18037
 248  0.80944 0.00000  0.83066 0.18037
 249  0.81332 0.00000  0.83067 0.18038
 250  0.82482 0.00000  0.83074 0.18038
 251  0.82138 0.00000  0.83076 0.18038
 252  0.81545 0.00000  0.83065 0.18038
 253  0.81862 0.00000  0.83072 0.18039
 254  0.82147 0.00000  0.83074 0.18038
 255  0.81295 0.00000  0.83078 0.18038
 256  0.81651 0.00000  0.83084 0.18039
 257  0.80948 0.00000  0.83085 0.18039
 258  0.81398 0.00000  0.83082 0.18040
 259  0.81129 0.00000  0.83074 0.18040
 260  0.81465 0.00000  0.83069 0.18040
 261  0.82118 0.00000  0.83071 0.18041
 262  0.81887 0.00000  0.83069 0.18041
 263  0.81958 0.00000  0.83074 0.18041
 264  0.82201 0.00000  0.83078 0.18041
 265  0.81593 0.00000  0.83081 0.18042
 266  0.82313 0.00000  0.83086 0.18042
 267  0.82542 0.00000  0.83084 0.18042
 268  0.82324 0.00000  0.83091 0.18041
 269  0.82533 0.00000  0.83097 0.18041
 270  0.81014 0.00000  0.83087 0.18042
 271  0.81539 0.00000  0.83091 0.18042
 272  0.80814 0.00000  0.83079 0.18043
 273  0.79374 0.00000  0.83072 0.18044
 274  0.83028 0.00000  0.83075 0.18043
 275  0.82799 0.00000  0.83072 0.18044
 276  0.81355 0.00000  0.83073 0.18044
 277  0.81112 0.00000  0.83065 0.18044
 278  0.80282 0.00000  0.83070 0.18045
 279  0.82077 0.00000  0.83079 0.18045
 280  0.82299 0.00000  0.83085 0.18045
 281  0.80981 0.00000  0.83084 0.18046
 282  0.79960 0.00000  0.83077 0.18046
 283  0.83842 0.00000  0.83086 0.18046
 284  0.79781 0.00000  0.83073 0.18046
 285  0.80378 0.00000  0.83064 0.18046
 286  0.82540 0.00000  0.83075 0.18046
 287  0.80587 0.00000  0.83075 0.18047
 288  0.83088 0.00000  0.83071 0.18046
 289  0.81775 0.00000  0.83075 0.18046
 290  0.81611 0.00000  0.83074 0.18047
 291  0.82132 0.00000  0.83083 0.18047
 292  0.81469 0.00000  0.83073 0.18047
 293  0.81916 0.00000  0.83078 0.18047
 294  0.82406 0.00000  0.83079 0.18047
 295  0.82333 0.00000  0.83083 0.18047
 296  0.82497 0.00000  0.83088 0.18047
 297  0.81479 0.00000  0.83085 0.18047
 298  0.81600 0.00000  0.83087 0.18048
 299  0.82353 0.00000  0.83098 0.18048
 300  0.82411 0.00000  0.83099 0.18048
 301  0.82198 0.00000  0.83097 0.18048
 302  0.81483 0.00000  0.83096 0.18049
 303  0.81683 0.00000  0.83093 0.18049
 304  0.81552 0.00000  0.83092 0.18049
 305  0.81734 0.00000  0.83095 0.18050
 306  0.81718 0.00000  0.83086 0.18050
 307  0.82806 0.00000  0.83094 0.18049
 308  0.81014 0.00000  0.83090 0.18050
 309  0.81474 0.00000  0.83085 0.18050
 310  0.81129 0.00000  0.83086 0.18051
 311  0.82073 0.00000  0.83107 0.18051
 312  0.82835 0.00000  0.83110 0.18051
 313  0.82667 0.00000  0.83108 0.18051
 314  0.82288 0.00000  0.83101 0.18051
 315  0.81769 0.00000  0.83097 0.18052
 316  0.81584 0.00000  0.83093 0.18052
 317  0.82509 0.00000  0.83093 0.18052
 318  0.83186 0.00000  0.83101 0.18052
 319  0.80942 0.00000  0.83099 0.18053
 320  0.81747 0.00000  0.83100 0.18053
 321  0.81704 0.00000  0.83097 0.18053
 322  0.81695 0.00000  0.83096 0.18054
 323  0.81153 0.00000  0.83096 0.18054
 324  0.82786 0.00000  0.83106 0.18054
 325  0.81615 0.00000  0.83106 0.18054
 326  0.80785 0.00000  0.83107 0.18055
 327  0.80608 0.00000  0.83095 0.18055
 328  0.83481 0.00000  0.83104 0.18055
 329  0.81647 0.00000  0.83103 0.18055
 330  0.82481 0.00000  0.83106 0.18055
 331  0.81819 0.00000  0.83108 0.18055
 332  0.81500 0.00000  0.83091 0.18055
 333  0.81944 0.00000  0.83098 0.18055
 334  0.82504 0.00000  0.83101 0.18055
 335  0.81841 0.00000  0.83102 0.18055
 336  0.81602 0.00000  0.83099 0.18055
 337  0.80698 0.00000  0.83087 0.18056
 338  0.82168 0.00000  0.83091 0.18056
 339  0.82672 0.00000  0.83098 0.18056
 340  0.81738 0.00000  0.83094 0.18056
 341  0.82369 0.00000  0.83105 0.18056
 342  0.81924 0.00000  0.83103 0.18056
 343  0.82933 0.00000  0.83106 0.18056
 344  0.80757 0.00000  0.83104 0.18056
 345  0.81562 0.00000  0.83100 0.18056
 346  0.82405 0.00000  0.83100 0.18056
 347  0.81702 0.00000  0.83104 0.18057
 348  0.81516 0.00000  0.83108 0.18057
 349  0.80738 0.00000  0.83107 0.18057
 350  0.81738 0.00000  0.83108 0.18057
 351  0.81687 0.00000  0.83102 0.18057
 352  0.82079 0.00000  0.83105 0.18057
 353  0.82624 0.00000  0.83112 0.18057
 354  0.81390 0.00000  0.83108 0.18057
 355  0.81541 0.00000  0.83121 0.18058
 356  0.81340 0.00000  0.83117 0.18058
 357  0.81569 0.00000  0.83112 0.18058
 358  0.81318 0.00000  0.83115 0.18058
 359  0.81837 0.00000  0.83112 0.18059
 360  0.81567 0.00000  0.83101 0.18058
 361  0.80722 0.00000  0.83098 0.18059
 362  0.83082 0.00000  0.83106 0.18059
 363  0.82425 0.00000  0.83109 0.18059
 364  0.79953 0.00000  0.83099 0.18059
 365  0.80892 0.00000  0.83098 0.18059
 366  0.82088 0.00000  0.83104 0.18059
 367  0.83120 0.00000  0.83107 0.18058
 368  0.81731 0.00000  0.83113 0.18059
 369  0.83168 0.00000  0.83122 0.18058
 370  0.80047 0.00000  0.83110 0.18059
 371  0.81814 0.00000  0.83110 0.18059
 372  0.81186 0.00000  0.83106 0.18059
 373  0.82074 0.00000  0.83117 0.18059
 374  0.82280 0.00000  0.83121 0.18059
 375  0.82277 0.00000  0.83109 0.18060
 376  0.83197 0.00000  0.83120 0.18059
 377  0.82747 0.00000  0.83131 0.18059
 378  0.81521 0.00000  0.83125 0.18059
 379  0.82546 0.00000  0.83128 0.18060
 380  0.80521 0.00000  0.83122 0.18060
 381  0.81169 0.00000  0.83110 0.18060
 382  0.81565 0.00000  0.83109 0.18060
 383  0.82372 0.00000  0.83098 0.18060
 384  0.80551 0.00000  0.83093 0.18061
 385  0.82562 0.00000  0.83107 0.18060
 386  0.81936 0.00000  0.83121 0.18060
 387  0.80141 0.00000  0.83114 0.18061
 388  0.81497 0.00000  0.83110 0.18061
 389  0.82099 0.00000  0.83122 0.18061
 390  0.79812 0.00000  0.83107 0.18062
 391  0.81204 0.00000  0.83108 0.18062
 392  0.82051 0.00000  0.83113 0.18062
 393  0.80516 0.00000  0.83111 0.18062
 394  0.80790 0.00000  0.83105 0.18062
 395  0.80964 0.00000  0.83102 0.18062
 396  0.81225 0.00000  0.83117 0.18063
 397  0.81556 0.00000  0.83108 0.18063
 398  0.81977 0.00000  0.83116 0.18063
 399  0.82289 0.00000  0.83113 0.18063
 400  0.82009 0.00000  0.83110 0.18062
 401  0.83252 0.00000  0.83117 0.18062
 402  0.81798 0.00000  0.83114 0.18062
 403  0.81870 0.00000  0.83115 0.18062
 404  0.81279 0.00000  0.83118 0.18062
 405  0.79861 0.00000  0.83107 0.18063
 406  0.81183 0.00000  0.83106 0.18063
 407  0.81439 0.00000  0.83111 0.18063
 408  0.81624 0.00000  0.83106 0.18063
 409  0.83247 0.00000  0.83116 0.18063
 410  0.81702 0.00000  0.83107 0.18063
 411  0.82504 0.00000  0.83106 0.18063
 412  0.80638 0.00000  0.83094 0.18064
 413  0.83083 0.00000  0.83101 0.18064
 414  0.82045 0.00000  0.83098 0.18064
 415  0.79055 0.00000  0.83100 0.18064
 416  0.81976 0.00000  0.83107 0.18064
 417  0.81741 0.00000  0.83112 0.18064
 418  0.81989 0.00000  0.83116 0.18064
 419  0.81592 0.00000  0.83116 0.18064
 420  0.82695 0.00000  0.83122 0.18064
 421  0.83140 0.00000  0.83124 0.18064
 422  0.80966 0.00000  0.83119 0.18064
 423  0.81509 0.00000  0.83112 0.18064
 424  0.81522 0.00000  0.83106 0.18065
 425  0.82391 0.00000  0.83116 0.18065
 426  0.81500 0.00000  0.83121 0.18065
 427  0.81752 0.00000  0.83128 0.18065
 428  0.83121 0.00000  0.83151 0.18065
 429  0.81174 0.00000  0.83161 0.18065
 430  0.81709 0.00000  0.83161 0.18065
 431  0.81633 0.00000  0.83159 0.18065
 432  0.81545 0.00000  0.83148 0.18065
 433  0.81105 0.00000  0.83140 0.18066
 434  0.81346 0.00000  0.83126 0.18066
 435  0.82431 0.00000  0.83142 0.18066
 436  0.81587 0.00000  0.83143 0.18066
 437  0.81194 0.00000  0.83132 0.18066
 438  0.81001 0.00000  0.83127 0.18066
 439  0.80811 0.00000  0.83124 0.18066
 440  0.81823 0.00000  0.83121 0.18067
 441  0.82535 0.00000  0.83118 0.18067
 442  0.83384 0.00000  0.83130 0.18066
 443  0.81517 0.00000  0.83123 0.18066
 444  0.81106 0.00000  0.83118 0.18067
 445  0.82954 0.00000  0.83117 0.18067
 446  0.81888 0.00000  0.83120 0.18067
 447  0.80987 0.00000  0.83123 0.18067
 448  0.81071 0.00000  0.83118 0.18067
 449  0.81436 0.00000  0.83116 0.18068
 450  0.82098 0.00000  0.83112 0.18068
 451  0.80948 0.00000  0.83120 0.18068
 452  0.82035 0.00000  0.83128 0.18068
 453  0.82323 0.00000  0.83122 0.18068
 454  0.80346 0.00000  0.83119 0.18068
 455  0.81583 0.00000  0.83127 0.18068
 456  0.82752 0.00000  0.83130 0.18068
 457  0.80995 0.00000  0.83119 0.18068
 458  0.82436 0.00000  0.83115 0.18068
 459  0.81528 0.00000  0.83112 0.18068
 460  0.81173 0.00000  0.83119 0.18069
 461  0.81999 0.00000  0.83127 0.18068
 462  0.80221 0.00000  0.83122 0.18069
 463  0.81862 0.00000  0.83129 0.18069
 464  0.81416 0.00000  0.83118 0.18069
 465  0.81703 0.00000  0.83119 0.18069
 466  0.81366 0.00000  0.83127 0.18069
 467  0.80764 0.00000  0.83121 0.18069
 468  0.83088 0.00000  0.83123 0.18069
 469  0.82193 0.00000  0.83122 0.18069
 470  0.82060 0.00000  0.83129 0.18069
 471  0.81209 0.00000  0.83124 0.18069
 472  0.82416 0.00000  0.83122 0.18069
 473  0.80677 0.00000  0.83115 0.18069
 474  0.80608 0.00000  0.83118 0.18069
 475  0.82467 0.00000  0.83122 0.18069
 476  0.82268 0.00000  0.83121 0.18070
 477  0.81935 0.00000  0.83118 0.18070
 478  0.81939 0.00000  0.83118 0.18069
 479  0.81996 0.00000  0.83128 0.18069
 480  0.82320 0.00000  0.83125 0.18069
 481  0.82476 0.00000  0.83126 0.18069
 482  0.80937 0.00000  0.83116 0.18069
 483  0.81413 0.00000  0.83111 0.18069
 484  0.82496 0.00000  0.83121 0.18069
 485  0.81996 0.00000  0.83120 0.18069
 486  0.82469 0.00000  0.83119 0.18069
 487  0.81060 0.00000  0.83113 0.18069
 488  0.82828 0.00000  0.83120 0.18069
 489  0.82770 0.00000  0.83127 0.18069
 490  0.83002 0.00000  0.83132 0.18069
 491  0.82050 0.00000  0.83131 0.18069
 492  0.82656 0.00000  0.83138 0.18069
 493  0.80255 0.00000  0.83122 0.18070
 494  0.82181 0.00000  0.83135 0.18070
 495  0.81804 0.00000  0.83146 0.18070
 496  0.83253 0.00000  0.83161 0.18069
 497  0.82707 0.00000  0.83161 0.18069
 498  0.81851 0.00000  0.83156 0.18069
 499  0.80876 0.00000  0.83159 0.18070
chose model 711 L_auc_712
chose model 260 L_auc_261
chose model 775 L_auc_776
chose model 333 L_auc_334
chose model 1016 L_auc_1017
chose model 1058 L_auc_1059
chose model 1051 L_auc_1052
chose model 1140 L_auc_1141
chose model 659 L_auc_660
chose model 835 L_auc_836
processing 10000 predictions...

0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
 done.
elapsed: [7355.84s cpu, 5467169.7370 mticks, 2045.54s wall]
score: 0.1634  baseline: 0.1635  diff: -0.00009
category UNKNOWN: count 0 avg error 0 baseline avg error 0 avg improvement 0
category AUTO: count 3347 avg error 0.0624209 baseline avg error 0.0652753 avg improvement 0.00285446
category POSS: count 5942 avg error 0.170867 baseline avg error 0.171225 avg improvement 0.000357495
category IMP: count 711 avg error 0.576 baseline avg error 0.56085 avg improvement -0.0151506
overall: count 10000 avg error 0.163375 baseline avg error 0.163466 avg improvement 9.06019e-05
worst entries: 
0: 743  label: -1 pred: 0.426215 bl: 0.0989 POSS error_pred: 0.486541 error_bl: 0.111892 improvement: -0.374648
    min: -0.2055  max: 1 avg: 0.401949
explanation: 
no explanation

1: 3991  label: 1 pred: -0.494465 bl: 0.2608 POSS error_pred: 0.573676 error_bl: 0.204102 improvement: -0.369574
    min: -0.4995  max: 0.7985 avg: -0.0449257
explanation: 
no explanation

2: 8757  label: 1 pred: -0.646752 bl: 0.0928 POSS error_pred: 0.71824 error_bl: 0.392274 improvement: -0.325966
    min: -0.7995  max: 0.5695 avg: -0.131028
explanation: 
no explanation

3: 213  label: 1 pred: -0.403729 bl: 0.2362 POSS error_pred: 0.502389 error_bl: 0.229988 improvement: -0.272401
    min: -0.716  max: 0.578 avg: 0.00712641
explanation: 
no explanation

4: 2549  label: 1 pred: -0.458623 bl: 0.1904 POSS error_pred: 0.547989 error_bl: 0.277479 improvement: -0.27051
    min: -0.3835  max: 0.5405 avg: -0.0277163
explanation: 
no explanation

5: 4950  label: 1 pred: -0.378377 bl: 0.24995 POSS error_pred: 0.485066 error_bl: 0.216846 improvement: -0.26822
    min: -0.41  max: 0.5 avg: 0.0073649
explanation: 
no explanation

6: 6296  label: -1 pred: 0.671266 bl: 0.40805 IMP error_pred: 0.762756 error_bl: 0.50221 improvement: -0.260546
    min: 0.1275  max: 0.95 avg: 0.575223
explanation: 
no explanation

7: 9210  label: -1 pred: 0.645347 bl: 0.3902 IMP error_pred: 0.732222 error_bl: 0.47278 improvement: -0.259442
    min: 0.291  max: 0.892 avg: 0.554365
explanation: 
no explanation

8: 1547  label: 1 pred: -0.848165 bl: -0.12985 POSS error_pred: 0.929311 error_bl: 0.683194 improvement: -0.246117
    min: -0.967  max: 0.6865 avg: -0.38775
explanation: 
no explanation

9: 2054  label: -1 pred: 0.373947 bl: 0.191 POSS error_pred: 0.440739 error_bl: 0.197067 improvement: -0.243672
    min: -0.0635  max: 0.8415 avg: 0.391348
explanation: 
no explanation

10: 5562  label: -1 pred: 0.572595 bl: 0.34025 POSS error_pred: 0.639413 error_bl: 0.395942 improvement: -0.243471
    min: -0.022  max: 0.8015 avg: 0.493613
explanation: 
no explanation

11: 3888  label: -1 pred: 0.452522 bl: 0.2542 POSS error_pred: 0.511249 error_bl: 0.26808 improvement: -0.24317
    min: -0.028  max: 0.8635 avg: 0.423755
explanation: 
no explanation

12: 249  label: 1 pred: -0.578825 bl: 0.08175 POSS error_pred: 0.644763 error_bl: 0.407706 improvement: -0.237057
    min: -0.5095  max: 0.3745 avg: -0.094729
explanation: 
no explanation

13: 4423  label: -1 pred: 0.453261 bl: 0.2606 POSS error_pred: 0.512254 error_bl: 0.276718 improvement: -0.235536
    min: -0.0505  max: 0.786 avg: 0.420996
explanation: 
no explanation

14: 2607  label: 1 pred: -0.359494 bl: 0.2234 POSS error_pred: 0.472521 error_bl: 0.240741 improvement: -0.23178
    min: -0.1805  max: 0.311 avg: 0.0319179
explanation: 
no explanation

15: 8397  label: -1 pred: 0.444948 bl: 0.25785 POSS error_pred: 0.504018 error_bl: 0.272599 improvement: -0.231418
    min: -0.0945  max: 0.7135 avg: 0.419311
explanation: 
no explanation

16: 5894  label: -1 pred: 0.454197 bl: 0.26435 IMP error_pred: 0.512857 error_bl: 0.283045 improvement: -0.229811
    min: 0.1135  max: 0.917 avg: 0.432329
explanation: 
no explanation

17: 9957  label: 1 pred: -0.431657 bl: 0.17475 POSS error_pred: 0.523297 error_bl: 0.295002 improvement: -0.228296
    min: -0.3975  max: 0.3655 avg: 0.000314074
explanation: 
