loading data...Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 50
Twoway_Layer::random_fill(): limit = 0.141421 ni = 50 no = 1
iter  ---- train ----  ---- test -----
  47  0.95820 0.00000  0.95197 0.32419
  48  0.95625 0.00000  0.95188 0.32417
  49  0.95385 0.00000  0.95178 0.32413
  50  0.95797 0.00000  0.95183 0.32411
  51  0.95726 0.00000  0.95186 0.32409
  52  0.95809 0.00000  0.95189 0.32408
  53  0.95738 0.00000  0.95191 0.32406
  54  0.95652 0.00000  0.95191 0.32404
  55  0.95912 0.00000  0.95194 0.32402
  56  0.95948 0.00000  0.95201 0.32400
  57  0.95823 0.00000  0.95201 0.32399
  58  0.96098 0.00000  0.95209 0.32398
  59  0.96192 0.00000  0.95218 0.32397
  60  0.95752 0.00000  0.95217 0.32395
  61  0.96012 0.00000  0.95220 0.32394
  62  0.95868 0.00000  0.95218 0.32392
  63  0.95691 0.00000  0.95215 0.32391
  64  0.95941 0.00000  0.95217 0.32389
  65  0.95658 0.00000  0.95213 0.32388
  66  0.95843 0.00000  0.95221 0.32387
  67  0.95746 0.00000  0.95219 0.32386
  68  0.95480 0.00000  0.95212 0.32385
  69  0.95522 0.00000  0.95208 0.32384
  70  0.95538 0.00000  0.95205 0.32384
  71  0.95936 0.00000  0.95212 0.32383
  72  0.95841 0.00000  0.95216 0.32382
  73  0.95940 0.00000  0.95221 0.32381
  74  0.95303 0.00000  0.95212 0.32378
  75  0.95644 0.00000  0.95212 0.32378
  76  0.95459 0.00000  0.95208 0.32377
  77  0.95743 0.00000  0.95211 0.32377
  78  0.95667 0.00000  0.95213 0.32377
  79  0.95526 0.00000  0.95213 0.32377
  80  0.95488 0.00000  0.95212 0.32377
  81  0.95835 0.00000  0.95220 0.32376
  82  0.95283 0.00000  0.95212 0.32375
  83  0.95709 0.00000  0.95216 0.32375
  84  0.95583 0.00000  0.95217 0.32374
  85  0.95984 0.00000  0.95225 0.32374
  86  0.95711 0.00000  0.95229 0.32373
  87  0.95588 0.00000  0.95234 0.32373
  88  0.95579 0.00000  0.95236 0.32373
  89  0.95634 0.00000  0.95233 0.32372
  90  0.96063 0.00000  0.95240 0.32372
  91  0.95584 0.00000  0.95239 0.32372
  92  0.96258 0.00000  0.95258 0.32371
  93  0.95687 0.00000  0.95261 0.32371
  94  0.95610 0.00000  0.95259 0.32371
  95  0.95519 0.00000  0.95258 0.32371
  96  0.95875 0.00000  0.95265 0.32370
  97  0.96020 0.00000  0.95269 0.32370
  98  0.95865 0.00000  0.95269 0.32370
  99  0.95823 0.00000  0.95275 0.32369
 100  0.95686 0.00000  0.95274 0.32369
 101  0.95737 0.00000  0.95278 0.32369
 102  0.95437 0.00000  0.95271 0.32369
 103  0.95591 0.00000  0.95271 0.32368
 104  0.95602 0.00000  0.95272 0.32368
 105  0.96220 0.00000  0.95282 0.32367
 106  0.95442 0.00000  0.95278 0.32367
 107  0.95995 0.00000  0.95291 0.32366
 108  0.95710 0.00000  0.95292 0.32366
 109  0.95226 0.00000  0.95285 0.32366
 110  0.95630 0.00000  0.95287 0.32367
 111  0.96009 0.00000  0.95294 0.32366
 112  0.95908 0.00000  0.95298 0.32366
 113  0.95509 0.00000  0.95294 0.32366
 114  0.95887 0.00000  0.95300 0.32366
 115  0.95810 0.00000  0.95303 0.32366
 116  0.96078 0.00000  0.95313 0.32366
 117  0.95596 0.00000  0.95311 0.32365
 118  0.95842 0.00000  0.95314 0.32365
 119  0.95846 0.00000  0.95318 0.32365
 120  0.95416 0.00000  0.95317 0.32365
 121  0.95753 0.00000  0.95317 0.32365
 122  0.95929 0.00000  0.95322 0.32365
 123  0.96049 0.00000  0.95327 0.32365
 124  0.96059 0.00000  0.95335 0.32365
 125  0.96245 0.00000  0.95347 0.32365
 126  0.95803 0.00000  0.95349 0.32365
 127  0.96036 0.00000  0.95356 0.32364
 128  0.96142 0.00000  0.95365 0.32365
 129  0.95742 0.00000  0.95362 0.32364
 130  0.95930 0.00000  0.95366 0.32364
 131  0.95636 0.00000  0.95365 0.32364
 132  0.95836 0.00000  0.95367 0.32364
 133  0.96124 0.00000  0.95377 0.32364
 134  0.95801 0.00000  0.95376 0.32364
 135  0.95675 0.00000  0.95375 0.32365
 136  0.95814 0.00000  0.95374 0.32364
 137  0.95606 0.00000  0.95371 0.32364
 138  0.95860 0.00000  0.95374 0.32365
 139  0.95770 0.00000  0.95376 0.32364
 140  0.95534 0.00000  0.95375 0.32364
 141  0.96166 0.00000  0.95384 0.32364
 142  0.95440 0.00000  0.95377 0.32364
 143  0.96038 0.00000  0.95382 0.32364
 144  0.95886 0.00000  0.95385 0.32364
 145  0.95705 0.00000  0.95386 0.32364
 146  0.95708 0.00000  0.95387 0.32364
 147  0.95680 0.00000  0.95387 0.32364
 148  0.95992 0.00000  0.95393 0.32363
 149  0.95794 0.00000  0.95394 0.32363
 150  0.95983 0.00000  0.95399 0.32363
 151  0.95686 0.00000  0.95400 0.32362
 152  0.96204 0.00000  0.95411 0.32362
 153  0.95765 0.00000  0.95412 0.32362
 154  0.95569 0.00000  0.95409 0.32362
 155  0.95887 0.00000  0.95411 0.32362
 156  0.95832 0.00000  0.95413 0.32361
 157  0.95924 0.00000  0.95418 0.32361
 158  0.95612 0.00000  0.95414 0.32361
 159  0.95815 0.00000  0.95416 0.32361
 160  0.95763 0.00000  0.95417 0.32361
 161  0.95974 0.00000  0.95421 0.32361
 162  0.95651 0.00000  0.95420 0.32361
 163  0.95839 0.00000  0.95423 0.32360
 164  0.95630 0.00000  0.95423 0.32360
 165  0.95809 0.00000  0.95422 0.32360
 166  0.95691 0.00000  0.95422 0.32360
 167  0.95647 0.00000  0.95421 0.32360
 168  0.95801 0.00000  0.95423 0.32360
 169  0.95920 0.00000  0.95425 0.32360
 170  0.95747 0.00000  0.95427 0.32360
 171  0.96031 0.00000  0.95435 0.32360
 172  0.95616 0.00000  0.95430 0.32360
 173  0.95956 0.00000  0.95435 0.32360
 174  0.95984 0.00000  0.95440 0.32360
 175  0.96022 0.00000  0.95446 0.32360
 176  0.95982 0.00000  0.95449 0.32359
 177  0.95965 0.00000  0.95451 0.32359
 178  0.95912 0.00000  0.95451 0.32359
 179  0.96115 0.00000  0.95457 0.32359
 180  0.95958 0.00000  0.95460 0.32360
 181  0.95996 0.00000  0.95468 0.32359
 182  0.96183 0.00000  0.95477 0.32359
 183  0.95897 0.00000  0.95478 0.32359
 184  0.96008 0.00000  0.95481 0.32360
 185  0.96162 0.00000  0.95486 0.32360
 186  0.95675 0.00000  0.95480 0.32360
 187  0.96164 0.00000  0.95485 0.32360
 188  0.95983 0.00000  0.95488 0.32360
 189  0.96140 0.00000  0.95495 0.32360
 190  0.96458 0.00000  0.95506 0.32359
 191  0.95398 0.00000  0.95495 0.32359
 192  0.95934 0.00000  0.95496 0.32359
 193  0.96116 0.00000  0.95502 0.32359
 194  0.95831 0.00000  0.95501 0.32359
 195  0.95970 0.00000  0.95502 0.32359
 196  0.96134 0.00000  0.95505 0.32360
 197  0.95754 0.00000  0.95503 0.32360
 198  0.96088 0.00000  0.95506 0.32360
 199  0.95700 0.00000  0.95503 0.32359
 200  0.96121 0.00000  0.95512 0.32359
 201  0.96114 0.00000  0.95515 0.32359
 202  0.96182 0.00000  0.95520 0.32359
 203  0.96207 0.00000  0.95526 0.32359
 204  0.96023 0.00000  0.95525 0.32359
 205  0.95311 0.00000  0.95513 0.32359
 206  0.95890 0.00000  0.95513 0.32359
 207  0.95977 0.00000  0.95515 0.32359
 208  0.95534 0.00000  0.95508 0.32359
 209  0.96018 0.00000  0.95509 0.32359
 210  0.96229 0.00000  0.95517 0.32359
 211  0.96227 0.00000  0.95523 0.32359
 212  0.96351 0.00000  0.95531 0.32359
 213  0.96110 0.00000  0.95534 0.32360
 214  0.95565 0.00000  0.95525 0.32359
 215  0.95871 0.00000  0.95525 0.32359
 216  0.95940 0.00000  0.95525 0.32359
 217  0.95873 0.00000  0.95524 0.32359
 218  0.96059 0.00000  0.95527 0.32359
 219  0.95785 0.00000  0.95523 0.32360
 220  0.95832 0.00000  0.95522 0.32360
 221  0.95825 0.00000  0.95520 0.32360
 222  0.95750 0.00000  0.95518 0.32360
 223  0.95684 0.00000  0.95515 0.32360
 224  0.96033 0.00000  0.95518 0.32360
 225  0.95861 0.00000  0.95517 0.32360
 226  0.95785 0.00000  0.95516 0.32360
 227  0.96127 0.00000  0.95519 0.32360
 228  0.95995 0.00000  0.95522 0.32360
 229  0.96108 0.00000  0.95527 0.32360
 230  0.95789 0.00000  0.95525 0.32360
 231  0.95532 0.00000  0.95517 0.32360
 232  0.95911 0.00000  0.95520 0.32360
 233  0.95906 0.00000  0.95522 0.32359
 234  0.95710 0.00000  0.95520 0.32359
 235  0.95787 0.00000  0.95518 0.32359
 236  0.95883 0.00000  0.95518 0.32359
 237  0.96490 0.00000  0.95531 0.32359
 238  0.95795 0.00000  0.95530 0.32359
 239  0.96151 0.00000  0.95535 0.32359
 240  0.95747 0.00000  0.95534 0.32359
 241  0.96049 0.00000  0.95537 0.32359
 242  0.96072 0.00000  0.95540 0.32359
 243  0.96076 0.00000  0.95544 0.32359
 244  0.95886 0.00000  0.95543 0.32359
 245  0.96347 0.00000  0.95552 0.32359
 246  0.96055 0.00000  0.95554 0.32359
 247  0.95878 0.00000  0.95551 0.32359
 248  0.96188 0.00000  0.95555 0.32359
 249  0.95666 0.00000  0.95550 0.32359
 250  0.95831 0.00000  0.95548 0.32359
 251  0.95950 0.00000  0.95549 0.32359
 252  0.95894 0.00000  0.95548 0.32358
 253  0.95805 0.00000  0.95545 0.32358
 254  0.95904 0.00000  0.95546 0.32358
 255  0.95908 0.00000  0.95546 0.32358
 256  0.95937 0.00000  0.95545 0.32358
 257  0.96134 0.00000  0.95549 0.32358
 258  0.95818 0.00000  0.95547 0.32358
 259  0.96009 0.00000  0.95549 0.32358
 260  0.96119 0.00000  0.95552 0.32358
 261  0.95846 0.00000  0.95551 0.32358
 262  0.96027 0.00000  0.95554 0.32358
 263  0.96001 0.00000  0.95556 0.32358
 264  0.95911 0.00000  0.95555 0.32358
 265  0.96074 0.00000  0.95559 0.32358
 266  0.95798 0.00000  0.95555 0.32357
 267  0.96161 0.00000  0.95559 0.32358
 268  0.96108 0.00000  0.95562 0.32358
 269  0.96096 0.00000  0.95565 0.32358
 270  0.95881 0.00000  0.95564 0.32358
 271  0.95930 0.00000  0.95563 0.32357
 272  0.95844 0.00000  0.95561 0.32357
 273  0.95815 0.00000  0.95559 0.32357
 274  0.95778 0.00000  0.95558 0.32357
 275  0.96403 0.00000  0.95563 0.32357
 276  0.95907 0.00000  0.95563 0.32358
 277  0.95987 0.00000  0.95562 0.32357
 278  0.96094 0.00000  0.95566 0.32357
 279  0.95818 0.00000  0.95561 0.32357
 280  0.96077 0.00000  0.95565 0.32357
 281  0.95942 0.00000  0.95565 0.32357
 282  0.96107 0.00000  0.95568 0.32357
 283  0.96068 0.00000  0.95569 0.32357
 284  0.95737 0.00000  0.95564 0.32357
 285  0.95897 0.00000  0.95564 0.32357
 286  0.95902 0.00000  0.95565 0.32357
 287  0.96144 0.00000  0.95568 0.32357
 288  0.96058 0.00000  0.95571 0.32357
 289  0.96002 0.00000  0.95571 0.32357
 290  0.95832 0.00000  0.95569 0.32357
 291  0.95640 0.00000  0.95562 0.32357
 292  0.96115 0.00000  0.95566 0.32357
 293  0.95988 0.00000  0.95568 0.32357
 294  0.96324 0.00000  0.95575 0.32357
 295  0.96042 0.00000  0.95576 0.32357
 296  0.95978 0.00000  0.95577 0.32357
 297  0.96441 0.00000  0.95590 0.32357
 298  0.96300 0.00000  0.95594 0.32357
 299  0.95804 0.00000  0.95587 0.32357
 300  0.96200 0.00000  0.95590 0.32357
 301  0.96038 0.00000  0.95590 0.32357
 302  0.95913 0.00000  0.95590 0.32357
 303  0.95815 0.00000  0.95586 0.32357
 304  0.95655 0.00000  0.95577 0.32357
 305  0.95655 0.00000  0.95571 0.32357
 306  0.95977 0.00000  0.95572 0.32357
 307  0.95736 0.00000  0.95566 0.32357
 308  0.95853 0.00000  0.95565 0.32357
 309  0.95650 0.00000  0.95559 0.32357
 310  0.96022 0.00000  0.95561 0.32357
 311  0.95962 0.00000  0.95561 0.32357
 312  0.95744 0.00000  0.95558 0.32357
 313  0.96035 0.00000  0.95560 0.32357
 314  0.95784 0.00000  0.95558 0.32357
 315  0.95812 0.00000  0.95557 0.32358
 316  0.95821 0.00000  0.95554 0.32357
 317  0.95737 0.00000  0.95550 0.32357
 318  0.95822 0.00000  0.95550 0.32357
 319  0.95891 0.00000  0.95551 0.32357
 320  0.95815 0.00000  0.95549 0.32357
 321  0.96190 0.00000  0.95556 0.32357
 322  0.96007 0.00000  0.95558 0.32357
 323  0.96219 0.00000  0.95564 0.32357
 324  0.95945 0.00000  0.95565 0.32357
 325  0.96183 0.00000  0.95571 0.32357
 326  0.96263 0.00000  0.95576 0.32357
 327  0.95782 0.00000  0.95573 0.32357
 328  0.95971 0.00000  0.95574 0.32358
 329  0.95963 0.00000  0.95573 0.32358
 330  0.95715 0.00000  0.95568 0.32358
 331  0.95966 0.00000  0.95568 0.32358
 332  0.95842 0.00000  0.95565 0.32358
 333  0.95754 0.00000  0.95560 0.32358
 334  0.96005 0.00000  0.95562 0.32358
 335  0.95660 0.00000  0.95557 0.32358
 336  0.96119 0.00000  0.95560 0.32358
 337  0.96121 0.00000  0.95565 0.32358
 338  0.95959 0.00000  0.95566 0.32358
 339  0.96140 0.00000  0.95570 0.32358
 340  0.95914 0.00000  0.95568 0.32358
 341  0.95825 0.00000  0.95567 0.32358
 342  0.95977 0.00000  0.95568 0.32358
 343  0.96124 0.00000  0.95573 0.32358
 344  0.96187 0.00000  0.95580 0.32358
 345  0.96161 0.00000  0.95581 0.32358
 346  0.95878 0.00000  0.95581 0.32357
 347  0.95921 0.00000  0.95580 0.32358
 348  0.96116 0.00000  0.95586 0.32357
 349  0.96071 0.00000  0.95587 0.32357
 350  0.96234 0.00000  0.95591 0.32358
 351  0.95802 0.00000  0.95585 0.32358
 352  0.96055 0.00000  0.95587 0.32358
 353  0.95962 0.00000  0.95588 0.32358
 354  0.96332 0.00000  0.95596 0.32358
 355  0.95884 0.00000  0.95592 0.32358
 356  0.96321 0.00000  0.95600 0.32358
 357  0.95933 0.00000  0.95597 0.32358
 358  0.96401 0.00000  0.95603 0.32358
 359  0.96197 0.00000  0.95606 0.32358
 360  0.95894 0.00000  0.95603 0.32358
 361  0.96124 0.00000  0.95605 0.32358
 362  0.96041 0.00000  0.95606 0.32358
 363  0.96102 0.00000  0.95608 0.32358
 364  0.96082 0.00000  0.95608 0.32358
 365  0.95896 0.00000  0.95604 0.32358
 366  0.95922 0.00000  0.95604 0.32358
 367  0.96254 0.00000  0.95609 0.32358
 368  0.95932 0.00000  0.95605 0.32358
 369  0.95996 0.00000  0.95605 0.32359
 370  0.96064 0.00000  0.95604 0.32358
 371  0.95935 0.00000  0.95601 0.32359
 372  0.96092 0.00000  0.95604 0.32359
 373  0.95722 0.00000  0.95596 0.32359
 374  0.96138 0.00000  0.95602 0.32358
 375  0.96022 0.00000  0.95599 0.32358
 376  0.96124 0.00000  0.95600 0.32359
 377  0.95828 0.00000  0.95596 0.32359
 378  0.96041 0.00000  0.95599 0.32359
 379  0.95972 0.00000  0.95597 0.32359
 380  0.96044 0.00000  0.95600 0.32359
 381  0.95908 0.00000  0.95596 0.32359
 382  0.95791 0.00000  0.95595 0.32359
 383  0.95628 0.00000  0.95588 0.32359
 384  0.96189 0.00000  0.95592 0.32359
 385  0.96590 0.00000  0.95605 0.32359
 386  0.96126 0.00000  0.95609 0.32359
 387  0.96169 0.00000  0.95612 0.32359
 388  0.95704 0.00000  0.95604 0.32359
 389  0.96120 0.00000  0.95604 0.32359
 390  0.95873 0.00000  0.95603 0.32359
 391  0.96208 0.00000  0.95608 0.32359
 392  0.96110 0.00000  0.95606 0.32359
 393  0.95847 0.00000  0.95600 0.32359
 394  0.96146 0.00000  0.95602 0.32359
 395  0.95699 0.00000  0.95595 0.32359
 396  0.96126 0.00000  0.95597 0.32359
 397  0.95810 0.00000  0.95592 0.32359
 398  0.96215 0.00000  0.95595 0.32359
 399  0.96080 0.00000  0.95597 0.32359
 400  0.96001 0.00000  0.95597 0.32359
 401  0.95708 0.00000  0.95591 0.32359
 402  0.95687 0.00000  0.95584 0.32359
 403  0.96142 0.00000  0.95586 0.32359
 404  0.95854 0.00000  0.95584 0.32359
 405  0.95895 0.00000  0.95582 0.32359
 406  0.96043 0.00000  0.95583 0.32359
 407  0.96381 0.00000  0.95591 0.32359
 408  0.96042 0.00000  0.95593 0.32359
 409  0.96082 0.00000  0.95595 0.32359
 410  0.96401 0.00000  0.95603 0.32359
 411  0.96038 0.00000  0.95605 0.32359
 412  0.96212 0.00000  0.95610 0.32359
 413  0.95926 0.00000  0.95610 0.32359
 414  0.95974 0.00000  0.95610 0.32359
 415  0.96009 0.00000  0.95608 0.32359
 416  0.96206 0.00000  0.95613 0.32359
 417  0.96053 0.00000  0.95610 0.32359
 418  0.95943 0.00000  0.95608 0.32359
 419  0.95959 0.00000  0.95604 0.32359
 420  0.96129 0.00000  0.95606 0.32359
 421  0.95922 0.00000  0.95604 0.32359
 422  0.96026 0.00000  0.95603 0.32359
 423  0.95938 0.00000  0.95602 0.32359
 424  0.96127 0.00000  0.95604 0.32359
 425  0.96208 0.00000  0.95609 0.32359
 426  0.96031 0.00000  0.95610 0.32359
 427  0.96120 0.00000  0.95612 0.32359
 428  0.96285 0.00000  0.95616 0.32359
 429  0.95996 0.00000  0.95614 0.32359
 430  0.95815 0.00000  0.95609 0.32359
 431  0.96182 0.00000  0.95615 0.32359
 432  0.95793 0.00000  0.95610 0.32359
 433  0.95873 0.00000  0.95606 0.32359
 434  0.95876 0.00000  0.95602 0.32359
 435  0.95763 0.00000  0.95595 0.32359
 436  0.96456 0.00000  0.95605 0.32359
 437  0.96006 0.00000  0.95605 0.32359
 438  0.96208 0.00000  0.95608 0.32359
 439  0.96015 0.00000  0.95608 0.32359
 440  0.96045 0.00000  0.95610 0.32359
 441  0.95876 0.00000  0.95607 0.32359
 442  0.96049 0.00000  0.95607 0.32359
 443  0.96040 0.00000  0.95608 0.32359
 444  0.95842 0.00000  0.95604 0.32359
 445  0.95778 0.00000  0.95599 0.32359
 446  0.95798 0.00000  0.95595 0.32359
 447  0.96169 0.00000  0.95600 0.32359
 448  0.95998 0.00000  0.95602 0.32359
 449  0.95954 0.00000  0.95601 0.32359
 450  0.96244 0.00000  0.95605 0.32359
 451  0.95879 0.00000  0.95603 0.32359
 452  0.96255 0.00000  0.95608 0.32359
 453  0.96090 0.00000  0.95610 0.32359
 454  0.95817 0.00000  0.95604 0.32359
 455  0.95983 0.00000  0.95604 0.32359
 456  0.96186 0.00000  0.95608 0.32359
 457  0.96201 0.00000  0.95613 0.32360
 458  0.95648 0.00000  0.95604 0.32360
 459  0.95992 0.00000  0.95602 0.32359
 460  0.96254 0.00000  0.95609 0.32360
 461  0.95950 0.00000  0.95606 0.32360
 462  0.96146 0.00000  0.95610 0.32360
 463  0.95934 0.00000  0.95610 0.32359
 464  0.95812 0.00000  0.95608 0.32360
 465  0.95825 0.00000  0.95601 0.32360
 466  0.95925 0.00000  0.95599 0.32360
 467  0.96157 0.00000  0.95602 0.32360
 468  0.95856 0.00000  0.95601 0.32360
 469  0.95862 0.00000  0.95598 0.32360
 470  0.96498 0.00000  0.95609 0.32360
 471  0.95984 0.00000  0.95607 0.32360
 472  0.96390 0.00000  0.95615 0.32360
 473  0.95984 0.00000  0.95613 0.32360
 474  0.96116 0.00000  0.95613 0.32360
 475  0.96258 0.00000  0.95619 0.32360
 476  0.96186 0.00000  0.95621 0.32360
 477  0.95873 0.00000  0.95619 0.32360
 478  0.96149 0.00000  0.95623 0.32360
 479  0.96039 0.00000  0.95621 0.32360
 480  0.96370 0.00000  0.95627 0.32360
 481  0.96282 0.00000  0.95629 0.32360
 482  0.96093 0.00000  0.95629 0.32360
 483  0.96241 0.00000  0.95632 0.32360
 484  0.95972 0.00000  0.95627 0.32360
 485  0.96148 0.00000  0.95628 0.32360
 486  0.96044 0.00000  0.95626 0.32361
 487  0.96092 0.00000  0.95625 0.32361
 488  0.96288 0.00000  0.95629 0.32361
 489  0.96214 0.00000  0.95631 0.32361
 490  0.95904 0.00000  0.95628 0.32361
 491  0.96090 0.00000  0.95626 0.32360
 492  0.96122 0.00000  0.95627 0.32361
 493  0.96133 0.00000  0.95628 0.32361
 494  0.96163 0.00000  0.95629 0.32361
 495  0.96151 0.00000  0.95629 0.32361
 496  0.95966 0.00000  0.95628 0.32361
 497  0.96005 0.00000  0.95627 0.32361
 498  0.95868 0.00000  0.95622 0.32361
 499  0.95909 0.00000  0.95618 0.32361
chose model 157 M_auc_158
chose model 160 M_auc_161
chose model 62 M_auc_63
chose model 122 M_auc_123
chose model 17 M_auc_18
chose model 189 M_auc_190
chose model 148 M_auc_149
chose model 241 M_auc_242
chose model 118 M_auc_119
chose model 119 M_auc_120
processing 4000 predictions...

0%   10   20   30   40   50   60   70   80   90   100%
|----|----|----|----|----|----|----|----|----|----|
***************************************************
 done.
elapsed: [2661.03s cpu, 2461759.8367 mticks, 921.07s wall]
score: 0.3431  baseline: 0.3384  diff: 0.00467
category UNKNOWN: count 0 avg error 0 baseline avg error 0 avg improvement 0
category AUTO: count 936 avg error 0.0968319 baseline avg error 0.0970217 avg improvement 0.000189862
category POSS: count 2576 avg error 0.347694 baseline avg error 0.342472 avg improvement -0.0052225
category IMP: count 488 avg error 0.79134 baseline avg error 0.780242 avg improvement -0.011098
overall: count 4000 avg error 0.343117 baseline avg error 0.338444 avg improvement -0.00467281
worst entries: 
0: 2338  label: -1 pred: 0.0514919 bl: -0.01845 POSS error_pred: 0.574824 error_bl: 0.205835 improvement: -0.36899
    min: -0.2525  max: 0.687 avg: 0.254482
explanation: 
no explanation

1: 49  label: -1 pred: -0.000239218 bl: -0.0885 POSS error_pred: 0.462453 error_bl: 0.131821 improvement: -0.330632
    min: -0.292  max: 0.693 avg: 0.189572
explanation: 
no explanation

2: 2906  label: 1 pred: -0.13601 bl: 0.2012 POSS error_pred: 0.546766 error_bl: 0.269428 improvement: -0.277338
    min: -0.675  max: 0.5125 avg: 0.001948
explanation: 
no explanation

3: 2678  label: -1 pred: 0.0341997 bl: 0.03675 POSS error_pred: 0.544571 error_bl: 0.272285 improvement: -0.272285
    min: -0.3435  max: 0.708 avg: 0.22556
explanation: 
no explanation

4: 3834  label: -1 pred: 0.107457 bl: 0.138 POSS error_pred: 0.679092 error_bl: 0.417072 improvement: -0.262021
    min: -0.01  max: 0.622 avg: 0.318028
explanation: 
no explanation

5: 1355  label: -1 pred: 0.0983785 bl: 0.12645 POSS error_pred: 0.666126 error_bl: 0.405186 improvement: -0.26094
    min: -0.013  max: 0.6475 avg: 0.31015
explanation: 
no explanation

6: 3516  label: -1 pred: 0.167469 bl: 0.2101 IMP error_pred: 0.78228 error_bl: 0.537547 improvement: -0.244733
    min: 0.084  max: 0.8995 avg: 0.396764
explanation: 
no explanation

7: 3318  label: -1 pred: 0.049487 bl: 0.07065 POSS error_pred: 0.572663 error_bl: 0.332253 improvement: -0.240411
    min: -0.149  max: 0.658 avg: 0.240188
explanation: 
no explanation

8: 3851  label: -1 pred: 0.0282267 bl: 0.0463 POSS error_pred: 0.529984 error_bl: 0.290924 improvement: -0.23906
    min: -0.4235  max: 0.8475 avg: 0.207722
explanation: 
no explanation

9: 1245  label: -1 pred: 0.0527755 bl: 0.0844 POSS error_pred: 0.578606 error_bl: 0.350621 improvement: -0.227985
    min: -0.0545  max: 0.621 avg: 0.244496
explanation: 
no explanation

10: 2734  label: 1 pred: -0.327875 bl: -0.081 POSS error_pred: 0.863658 error_bl: 0.64402 improvement: -0.219637
    min: -0.652  max: 0.154 avg: -0.262438
explanation: 
no explanation

11: 2986  label: 1 pred: -0.295436 bl: -0.05865 POSS error_pred: 0.8255 error_bl: 0.60819 improvement: -0.21731
    min: -0.742  max: 0.1985 avg: -0.215276
explanation: 
no explanation

12: 23  label: 1 pred: -0.288948 bl: -0.0515 POSS error_pred: 0.813867 error_bl: 0.599349 improvement: -0.214518
    min: -0.5165  max: 0.1415 avg: -0.205348
explanation: 
no explanation

13: 3601  label: -1 pred: 0.0891546 bl: 0.1541 POSS error_pred: 0.650999 error_bl: 0.441383 improvement: -0.209616
    min: -0.018  max: 0.682 avg: 0.295532
explanation: 
no explanation

14: 1304  label: 1 pred: -0.137346 bl: 0.13935 POSS error_pred: 0.550023 error_bl: 0.345277 improvement: -0.204746
    min: -0.6195  max: 0.4675 avg: -0.00458
explanation: 
no explanation

15: 1309  label: -1 pred: 0.0262034 bl: 0.06745 POSS error_pred: 0.526742 error_bl: 0.32523 improvement: -0.201513
    min: -0.403  max: 0.746 avg: 0.214756
explanation: 
no explanation

16: 1792  label: 1 pred: -0.0724818 bl: 0.2307 POSS error_pred: 0.437878 error_bl: 0.238716 improvement: -0.199162
    min: -0.293  max: 0.4055 avg: 0.07941
explanation: 
no explanation

17: 3220  label: -1 pred: -0.0483729 bl: -0.04235 POSS error_pred: 0.378174 error_bl: 0.181524 improvement: -0.19665
    min: -0.136  max: 0.356 avg: 0.117338
explanation: 
no explanation

